timestamp,LAz_angle,LEl_angle,RAz_angle,REl_angle
1039684,-22.810774748102176,1.5967266388524877,-90.2652864773645,5.559072296080558
1039685,-23.082986012664833,1.6767211128633335,-90.50083616261873,5.280078713584771
1039686,-22.91585505154262,1.6615061973359389,-89.41619198272019,4.272155472607665
1039687,-22.80978060054781,1.8181084545265094,-87.80340698453801,3.1908227789253942
1039688,-22.955683456365477,2.0564756939195377,-85.85858643851316,1.7992818083557722
1039689,-22.81612203471866,1.6529276524345278,-85.32504481002434,1.4416307926830996
1039690,-23.057037585571265,1.2950487052630706,-84.2952364337234,0.954887148049238
1039691,-22.660500449447113,0.698576164995302,-84.67588050313134,1.2358572399116383
1039692,-22.407266057076754,0.060431109075580025,-85.95017870489755,2.1479924789382494
1039693,-21.876378917715897,-0.15849578384495544,-84.3665301596493,1.5605075360226692
1039694,-21.376840709166686,-0.26372177151552023,-84.37584963121662,1.7181191130539446
1039695,-21.2605857196678,-0.2500115938400995,-86.36510135159006,3.0961257926537655
1039696,-21.66265174196485,0.34317150195738577,-88.57370443738637,4.393873493944739
1039697,-22.132809072260784,0.6615720662364311,-89.94592117035518,4.820730990096308
1039698,-22.508355352327385,1.147442233288757,-90.61442099317446,5.422346064197882
1039699,-23.067517936213676,1.6069304451498283,-91.65430948382709,6.114142679884026
1039700,-22.958930130335716,1.3936013801792342,-90.38777686314279,5.493156641507085
1039701,-22.968326531886873,1.783692145363375,-87.7750962965838,4.317678421090932
1039702,-22.96210718697887,2.2858170791957946,-86.94829951898191,4.207612315647566
1039703,-22.681888554422926,2.1562776254202163,-85.34448683526261,3.473289242489045
1039704,-22.096571609909233,1.4738584008191538,-84.92016598635018,2.8119252141577817
1039705,-22.13830689285635,1.3960281450495131,-84.52066061952428,2.431880818841819
1039706,-21.977458430144225,0.8825338059730257,-84.60646231088867,2.331381386263274
1039707,-21.721359632445342,0.447673642430118,-84.88541219917988,2.4568322449949846
1039708,-21.91352319200803,0.5441698064228149,-85.89456145016811,2.7127045363858997
1039709,-22.08390997380127,0.7112133870016351,-86.75693095588849,3.2551997358359586
1039710,-22.037675881679093,0.33634706885572996,-87.7622063440258,3.699738999364854
1039711,-22.006112135494277,0.1455456020546535,-87.98315013586307,3.6848962398435106
1039712,-22.322350187051256,0.3576936667548125,-87.92552217619505,3.707630902220444
1039713,-22.51271971793085,0.2647087590396495,-87.12600553634002,3.2519216542459617
1039714,-22.41347954505295,0.33339298125179084,-87.2547207088146,3.70871398340023
1039715,-22.45165518866304,0.8350717234811782,-88.38466680734018,4.765171966773778
1039716,-22.4040285186785,1.2303479760646496,-90.39094508545531,6.073150296909262
