Timestamp (ms),Ch0 (uV),Ch1 (uV),Ch2 (uV),Ch3 (uV),Ch4 (uV),Ch5 (uV),Ch6 (uV),Ch7 (uV),Ch8 (uV),Ch9 (uV),Ch10 (uV),Ch11 (uV)
998299,-115414,-108301,39092,315029,164824,-115576,226113,-119893,-115630,66681,232498,38853
998300,-115419,-108290,39106,315084,164999,-115591,226020,-119936,-115644,66655,232261,38871
998301,-115445,-108312,39191,315185,165058,-115644,225966,-119958,-115700,66572,232136,38957
998302,-115447,-108300,39283,315262,165178,-115682,225954,-119975,-115733,66468,231971,39045
998303,-115401,-108277,39295,315299,165283,-115643,226019,-119949,-115694,66453,231731,39061
998304,-115332,-108255,39191,315238,165310,-115616,226162,-119919,-115670,66523,231630,38958
998305,-115311,-108270,39110,315281,165252,-115665,226269,-119928,-115720,66438,231925,38875
998306,-115312,-108287,39121,315232,165190,-115681,226340,-119948,-115734,66457,232284,38887
998307,-115303,-108280,39135,315209,165152,-115658,226307,-119964,-115711,66575,232436,38899
998308,-115302,-108278,39111,315274,165179,-115647,226277,-119965,-115699,66579,232754,38874
998309,-115306,-108286,39121,315368,165212,-115637,226267,-119944,-115694,66519,233018,38888
998310,-115324,-108274,39138,315482,165178,-115624,226268,-119910,-115676,66591,233036,38905
998311,-115286,-108257,39168,315547,165112,-115587,226246,-119882,-115640,66674,233049,38931
998312,-115227,-108234,39218,315624,165125,-115602,226116,-119845,-115653,66689,232946,38983
998313,-115224,-108225,39220,315562,165178,-115602,226044,-119831,-115652,66689,232926,38987
998314,-115256,-108261,39184,315435,165177,-115616,226044,-119836,-115669,66662,232946,38949
998315,-115334,-108288,39151,315362,165148,-115600,226051,-119851,-115656,66660,232861,38919
998316,-115407,-108310,39100,315343,165071,-115620,226079,-119878,-115672,66671,232767,38865
998317,-115411,-108312,39115,315334,164967,-115612,226095,-119853,-115664,66614,232620,38881
998318,-115434,-108324,39122,315308,164885,-115612,226104,-119860,-115669,66566,232453,38886
998319,-115399,-108320,39082,315293,164781,-115624,226109,-119863,-115676,66540,232312,38848
998320,-115353,-108307,39079,315222,164572,-115610,226147,-119829,-115663,66518,232242,38844
998321,-115377,-108325,39048,315169,164546,-115610,226190,-119818,-115664,66480,232247,38810
998322,-115417,-108343,39031,315145,164701,-115666,226222,-119851,-115721,66413,232372,38794
998323,-115441,-108349,39010,315142,164867,-115660,226247,-119861,-115712,66403,232460,38774
998324,-115382,-108337,39015,315080,164975,-115643,226225,-119791,-115696,66457,232390,38777
998325,-115358,-108324,39042,315066,164924,-115613,226269,-119758,-115668,66540,232387,38803
998326,-115323,-108295,39073,315060,164923,-115604,226336,-119751,-115655,66596,232414,38834
998327,-115286,-108271,39110,315017,165026,-115615,226324,-119748,-115666,66693,232340,38875
998328,-115261,-108230,39123,315098,165013,-115597,226382,-119746,-115647,66789,232350,38888
998329,-115231,-108218,39124,315229,164955,-115606,226464,-119765,-115657,66761,232556,38889
998330,-115190,-108184,39114,315317,164955,-115620,226540,-119783,-115677,66742,232672,38878
998331,-115193,-108200,39111,315381,165072,-115673,226554,-119783,-115727,66757,232771,38876
998332,-115202,-108199,39172,315365,165235,-115694,226516,-119781,-115746,66729,232748,38937
998333,-115208,-108209,39262,315421,165287,-115761,226445,-119788,-115812,66672,232689,39028
998334,-115228,-108198,39293,315455,165246,-115859,226405,-119810,-115911,66619,232693,39058
998335,-115236,-108205,39284,315466,165213,-115910,226390,-119839,-115963,66579,232563,39051
998336,-115277,-108253,39244,315383,165118,-115821,226343,-119855,-115873,66602,232464,39010
998337,-115320,-108266,39244,315301,164982,-115663,226209,-119847,-115717,66638,232391,39013
998338,-115333,-108253,39288,315327,164840,-115568,226064,-119866,-115622,66512,232389,39050
998339,-115342,-108245,39252,315329,164674,-115543,225989,-119913,-115596,66473,232475,39015
998340,-115382,-108249,39176,315321,164585,-115540,226045,-119912,-115594,66461,232495,38939
998341,-115426,-108260,39079,315197,164649,-115544,226128,-119899,-115599,66539,232418,38841
998342,-115425,-108272,39031,315157,164594,-115563,226166,-119881,-115617,66556,232493,38794
998343,-115415,-108262,39072,315058,164530,-115536,226229,-119823,-115589,66596,232556,38837
998344,-115372,-108240,39080,314985,164591,-115523,226254,-119802,-115579,66655,232523,38846
998345,-115364,-108238,39082,315058,164737,-115536,226221,-119830,-115593,66697,232602,38846
998346,-115362,-108197,39141,315188,164739,-115596,226215,-119858,-115651,66713,232739,38905
998347,-115377,-108180,39149,315249,164901,-115633,226281,-119889,-115687,66688,232821,38915
998348,-115350,-108146,39166,315337,164954,-115592,226380,-119934,-115646,66730,232836,38932
998349,-115295,-108125,39155,315406,164992,-115551,226399,-119883,-115605,66784,232773,38921
998350,-115265,-108093,39217,315435,165060,-115487,226396,-119842,-115537,66776,232715,38984
998351,-115234,-108082,39287,315440,165163,-115450,226354,-119773,-115502,66746,232722,39052
998352,-115184,-108056,39353,315470,165137,-115453,226364,-119736,-115507,66719,232541,39120
998353,-115174,-108041,39395,315479,165087,-115469,226405,-119690,-115523,66781,232324,39157
998354,-115212,-108039,39423,315502,165065,-115509,226362,-119719,-115561,66739,232251,39186
998355,-115257,-108065,39426,315479,165093,-115556,226337,-119741,-115607,66635,232152,39193
998356,-115295,-108120,39405,315417,165126,-115600,226335,-119805,-115654,66537,232214,39169
998357,-115328,-108141,39356,315373,165168,-115652,226255,-119833,-115706,66443,232374,39119
998358,-115356,-108144,39325,315318,165144,-115682,226187,-119847,-115734,66448,232337,39090
998359,-115388,-108152,39281,315235,165083,-115681,226219,-119867,-115736,66419,232340,39044
998360,-115380,-108169,39264,315218,164927,-115668,226247,-119865,-115723,66423,232343,39029
998361,-115354,-108199,39250,315263,164709,-115717,226227,-119880,-115770,66421,232443,39015
998362,-115351,-108159,39267,315337,164565,-115717,226242,-119882,-115770,66419,232403,39031
998363,-115364,-108144,39236,315323,164598,-115683,226268,-119881,-115736,66427,232461,39000
998364,-115353,-108137,39220,315245,164651,-115613,226306,-119839,-115665,66416,232580,38986
998365,-115295,-108096,39188,315172,164842,-115625,226315,-119828,-115678,66480,232568,38955
998366,-115306,-108082,39193,315165,165012,-115641,226309,-119828,-115695,66545,232604,38955
998367,-115353,-108103,39234,315197,165172,-115647,226301,-119832,-115703,66596,232642,38996
998368,-115368,-108110,39310,315287,165315,-115640,226287,-119819,-115694,66686,232687,39075
998369,-115368,-108123,39393,315384,165380,-115632,226271,-119795,-115686,66760,232740,39159
998370,-115314,-108093,39455,315500,165470,-115637,226258,-119793,-115689,66756,232725,39222
998371,-115270,-108080,39486,315542,165487,-115605,226256,-119781,-115660,66733,232758,39247
998372,-115261,-108065,39508,315567,165476,-115572,226240,-119768,-115625,66729,232742,39272
998373,-115234,-108072,39516,315525,165405,-115523,226235,-119770,-115575,66649,232810,39283
998374,-115242,-108076,39464,315542,165159,-115526,226278,-119786,-115577,66582,232875,39230
998375,-115251,-108076,39421,315636,164947,-115564,226293,-119785,-115618,66564,232732,39189
998376,-115240,-108091,39362,315577,164805,-115628,226275,-119794,-115680,66608,232628,39123
998377,-115229,-108089,39325,315351,164772,-115657,226271,-119797,-115709,66649,232593,39094
998378,-115249,-108088,39336,315198,164827,-115680,226262,-119794,-115732,66627,232439,39100
998379,-115331,-108109,39371,315229,164843,-115664,226172,-119791,-115718,66591,232292,39134
998380,-115363,-108107,39366,315329,164842,-115674,226081,-119823,-115727,66500,232266,39132
998381,-115363,-108131,39350,315329,164862,-115678,225989,-119877,-115734,66463,232328,39114
998382,-115390,-108150,39324,315332,164799,-115673,226054,-119879,-115726,66479,232422,39086
998383,-115394,-108144,39284,315381,164864,-115685,226120,-119894,-115740,66555,232424,39049
998384,-115380,-108144,39260,315418,164997,-115686,226153,-119888,-115740,66589,232363,39022
998385,-115362,-108111,39295,315400,165027,-115675,226259,-119836,-115727,66570,232290,39061
998386,-115320,-108081,39305,315402,165070,-115652,226312,-119830,-115705,66547,232329,39069
998387,-115315,-108093,39256,315413,165140,-115641,226308,-119861,-115692,66563,232552,39021
998388,-115290,-108090,39265,315438,165230,-115602,226350,-119879,-115656,66598,232690,39030
998389,-115264,-108064,39291,315483,165177,-115546,226411,-119857,-115596,66646,232759,39058
998390,-115227,-108067,39353,315487,165099,-115553,226467,-119860,-115607,66658,232899,39116
998391,-115191,-108054,39347,315492,165163,-115536,226472,-119850,-115587,66654,232962,39112
998392,-115162,-108023,39345,315463,165224,-115493,226399,-119830,-115545,66685,232908,39109
998393,-115148,-108017,39373,315485,165156,-115500,226295,-119808,-115554,66686,232824,39137
998394,-115171,-108044,39379,315456,165108,-115534,226247,-119788,-115587,66698,232722,39145
998395,-115231,-108076,39382,315426,165042,-115570,226293,-119777,-115619,66719,232512,39146
998396,-115256,-108087,39355,315331,164977,-115608,226311,-119775,-115660,66764,232306,39119
998397,-115277,-108087,39309,315247,164986,-115680,226282,-119774,-115733,66700,232354,39071
998398,-115317,-108125,39275,315198,165092,-115770,226232,-119844,-115824,66511,232549,39040
998399,-115324,-108155,39234,315232,165148,-115797,226179,-119904,-115851,66426,232521,38998
998400,-115346,-108186,39216,315263,165174,-115721,226096,-119908,-115775,66438,232380,38981
998401,-115367,-108191,39204,315240,165173,-115680,226024,-119934,-115730,66450,232340,38972
998402,-115387,-108188,39221,315288,165123,-115682,226040,-119963,-115734,66439,232319,38984
998403,-115356,-108164,39237,315275,165107,-115600,226045,-119902,-115654,66481,232183,38999
998404,-115307,-108127,39220,315304,165052,-115582,226101,-119853,-115634,66614,231991,38983
998405,-115273,-108097,39215,315359,165002,-115557,226264,-119804,-115610,66661,231828,38978
998406,-115263,-108072,39221,315438,164921,-115521,226373,-119768,-115575,66503,232018,38985
998407,-115237,-108065,39218,315454,164843,-115516,226389,-119769,-115569,66331,232372,38982
998408,-115264,-108068,39216,315467,164815,-115477,226381,-119786,-115531,66463,232687,38978
998409,-115284,-108100,39203,315356,164874,-115469,226449,-119754,-115523,66639,232874,38967
998410,-115263,-108084,39230,315324,164868,-115500,226508,-119745,-115553,66736,232984,38996
998411,-115214,-108066,39305,315387,164721,-115503,226498,-119754,-115556,66738,233178,39072
998412,-115196,-108077,39285,315441,164707,-115505,226448,-119761,-115557,66726,233240,39048
998413,-115211,-108092,39263,315353,164760,-115515,226411,-119750,-115565,66802,233168,39026
998414,-115277,-108128,39239,315274,164958,-115520,226327,-119770,-115573,66847,233041,39003
998415,-115304,-108129,39173,315268,164991,-115520,226272,-119779,-115574,66791,232849,38939
998416,-115343,-108155,39141,315260,164971,-115531,226218,-119804,-115583,66759,232700,38908
998417,-115361,-108188,39153,315286,165001,-115556,226050,-119812,-115608,66756,232647,38917
998418,-115367,-108199,39192,315341,164986,-115610,225925,-119845,-115665,66678,232552,38956
998419,-115404,-108224,39217,315366,164937,-115625,225947,-119868,-115680,66657,232438,38982
998420,-115478,-108256,39133,315223,165007,-115605,226138,-119860,-115659,66623,232310,38898
998421,-115507,-108259,39113,315183,165081,-115636,226165,-119903,-115689,66476,232360,38877
998422,-115507,-108259,39131,315226,165001,-115662,226168,-119897,-115714,66455,232384,38898
998423,-115489,-108236,39135,315263,164873,-115656,226218,-119891,-115711,66565,232393,38898
998424,-115422,-108214,39111,315262,164657,-115618,226278,-119858,-115671,66700,232383,38875
998425,-115377,-108177,39095,315246,164596,-115588,226313,-119830,-115641,66716,232431,38861
998426,-115337,-108153,39144,315163,164723,-115547,226374,-119791,-115601,66639,232467,38910
998427,-115318,-108113,39232,315274,164820,-115567,226404,-119788,-115616,66577,232339,38995
998428,-115281,-108106,39281,315337,164949,-115582,226432,-119794,-115636,66607,232337,39045
998429,-115221,-108064,39289,315374,165048,-115586,226459,-119779,-115639,66596,232321,39055
998430,-115190,-108052,39248,315327,165083,-115602,226511,-119751,-115653,66652,232399,39014
998431,-115162,-108039,39218,315287,165146,-115595,226497,-119754,-115648,66690,232542,38986
998432,-115169,-108049,39166,315347,165240,-115622,226498,-119760,-115675,66694,232532,38931
998433,-115197,-108069,39169,315381,165272,-115623,226465,-119767,-115677,66686,232436,38934
998434,-115261,-108101,39179,315411,165206,-115610,226402,-119785,-115666,66708,232384,38948
998435,-115275,-108144,39207,315405,165132,-115636,226317,-119856,-115687,66646,232428,38974
998436,-115338,-108194,39179,315355,165147,-115631,226233,-119913,-115687,66568,232511,38945
998437,-115377,-108220,39198,315368,165156,-115660,226184,-119896,-115713,66401,232511,38964
998438,-115388,-108221,39211,315359,165038,-115685,226094,-119928,-115737,66356,232502,38979
998439,-115387,-108226,39195,315312,164915,-115681,226061,-119915,-115734,66302,232496,38961
998440,-115392,-108225,39191,315207,164794,-115677,226023,-119929,-115731,66366,232543,38956
998441,-115406,-108224,39180,315070,164732,-115674,225996,-119895,-115728,66490,232452,38946
998442,-115450,-108232,39196,315027,164798,-115701,225978,-119873,-115752,66527,232437,38962
998443,-115475,-108212,39175,315063,164848,-115680,226015,-119884,-115734,66547,232430,38939
998444,-115416,-108196,39138,315138,164729,-115627,226150,-119828,-115682,66598,232313,38906
998445,-115383,-108170,39132,315173,164614,-115588,226280,-119770,-115642,66652,232290,38897
998446,-115379,-108172,39094,315140,164659,-115557,226326,-119764,-115609,66645,232535,38858
998447,-115387,-108187,39085,315144,164693,-115571,226337,-119777,-115627,66614,232773,38849
998448,-115348,-108152,39137,315213,164619,-115609,226408,-119753,-115661,66701,232830,38900
998449,-115261,-108127,39144,315244,164707,-115615,226469,-119738,-115666,66723,232837,38909
998450,-115214,-108132,39159,315237,164919,-115683,226480,-119730,-115733,66685,232877,38926
998451,-115215,-108147,39148,315172,165166,-115733,226514,-119698,-115785,66720,232847,38915
998452,-115190,-108106,39185,315235,165191,-115793,226577,-119658,-115847,66692,232696,38948
998453,-115166,-108089,39199,315280,165127,-115804,226600,-119657,-115857,66660,232515,38964
998454,-115173,-108080,39202,315331,165175,-115787,226511,-119705,-115840,66559,232406,38965
998455,-115196,-108120,39140,315399,165181,-115692,226388,-119766,-115743,66422,232372,38904
998456,-115242,-108144,39125,315364,165156,-115625,226310,-119838,-115674,66406,232252,38891
998457,-115268,-108158,39111,315301,165110,-115563,226266,-119851,-115616,66306,232258,38877
998458,-115327,-108180,39036,315170,165051,-115528,226215,-119823,-115582,66272,232318,38801
998459,-115361,-108210,38925,315012,165007,-115497,226183,-119850,-115547,66379,232418,38695
998460,-115382,-108222,38915,314957,164889,-115525,226106,-119856,-115578,66450,232464,38681
998461,-115374,-108236,38930,314932,164715,-115533,226095,-119833,-115588,66474,232500,38697
998462,-115359,-108245,38953,315001,164660,-115587,226094,-119819,-115639,66529,232456,38719
998463,-115371,-108237,38976,315091,164695,-115590,226046,-119793,-115643,66604,232373,38743
998464,-115329,-108226,39003,315112,164719,-115600,226122,-119769,-115655,66615,232306,38771
998465,-115307,-108225,39002,315117,164660,-115609,226252,-119742,-115662,66553,232448,38767
998466,-115270,-108222,38937,315105,164600,-115570,226305,-119737,-115621,66571,232673,38704
998467,-115249,-108203,38898,315059,164526,-115534,226422,-119698,-115587,66611,232731,38665
998468,-115241,-108178,38911,315044,164464,-115515,226561,-119671,-115566,66691,232828,38677
998469,-115209,-108173,39012,315045,164527,-115535,226644,-119663,-115588,66698,232911,38775
998470,-115178,-108176,39072,314936,164752,-115570,226675,-119662,-115624,66735,232979,38837
998471,-115197,-108183,39082,315044,164955,-115521,226624,-119681,-115578,66750,232950,38847
998472,-115213,-108172,39091,315230,165168,-115491,226568,-119686,-115544,66768,232718,38859
998473,-115209,-108175,39141,315398,165283,-115519,226561,-119709,-115572,66660,232436,38908
998474,-115231,-108175,39187,315476,165347,-115628,226466,-119770,-115681,66559,232393,38952
998475,-115257,-108205,39139,315384,165391,-115618,226405,-119781,-115672,66483,232355,38906
998476,-115298,-108228,39081,315257,165345,-115612,226380,-119757,-115664,66459,232338,38849
998477,-115309,-108237,39091,315229,165193,-115616,226359,-119788,-115667,66476,232325,38859
998478,-115340,-108241,39076,315168,165006,-115608,226314,-119811,-115659,66493,232359,38843
998479,-115375,-108252,39051,315156,164917,-115594,226300,-119855,-115649,66450,232447,38816
998480,-115386,-108258,39052,315109,164901,-115582,226283,-119887,-115637,66490,232393,38821
998481,-115408,-108236,39063,315040,164861,-115578,226254,-119873,-115631,66511,232346,38828
998482,-115382,-108209,39083,315093,164854,-115574,226255,-119878,-115626,66426,232332,38850
998483,-115342,-108177,39140,315176,164808,-115605,226276,-119863,-115657,66347,232333,38908
998484,-115345,-108175,39175,315275,164791,-115649,226244,-119861,-115701,66417,232435,38938
998485,-115354,-108172,39146,315384,164804,-115659,226213,-119860,-115714,66543,232558,38911
998486,-115311,-108149,39076,315380,164834,-115598,226237,-119807,-115650,66611,232568,38841
998487,-115337,-108146,39023,315323,164964,-115556,226328,-119754,-115606,66664,232548,38792
998488,-115307,-108103,39064,315339,165138,-115521,226418,-119733,-115574,66678,232386,38831
998489,-115249,-108066,39144,315406,165214,-115512,226435,-119708,-115562,66700,232313,38912
998490,-115209,-108035,39235,315516,165006,-115489,226437,-119685,-115543,66648,232527,39002
998491,-115177,-108020,39256,315527,164891,-115482,226421,-119678,-115535,66697,232669,39018
998492,-115164,-108026,39262,315471,164872,-115467,226424,-119660,-115523,66780,232644,39028
998493,-115170,-108045,39274,315384,164979,-115479,226417,-119671,-115534,66864,232533,39040
998494,-115217,-108087,39261,315284,165106,-115532,226349,-119730,-115588,66835,232656,39024
998495,-115268,-108134,39183,315241,165197,-115604,226293,-119755,-115656,66709,232729,38949
998496,-115307,-108152,39134,315274,165206,-115695,226281,-119787,-115749,66541,232788,38900
998497,-115323,-108158,39128,315275,165175,-115733,226280,-119832,-115787,66539,232698,38896
998498,-115374,-108178,39101,315299,165140,-115758,226193,-119872,-115814,66539,232700,38867
998499,-115382,-108169,39063,315265,165125,-115722,226073,-119876,-115772,66547,232642,38831
998500,-115372,-108156,39036,315241,165058,-115662,225956,-119853,-115715,66533,232577,38801
998501,-115383,-108155,39047,315150,165002,-115642,225937,-119861,-115697,66538,232613,38812
998502,-115372,-108138,39057,315040,164997,-115616,225979,-119863,-115669,66524,232669,38821
998503,-115352,-108139,39045,315027,165028,-115666,226019,-119819,-115721,66510,232716,38812
998504,-115368,-108147,39082,315091,165058,-115701,226085,-119835,-115749,66565,232701,38846
998505,-115392,-108164,39140,315184,165087,-115711,226148,-119792,-115764,66681,232648,38906
998506,-115370,-108146,39274,315275,165030,-115687,226148,-119779,-115743,66711,232657,39040
998507,-115339,-108124,39336,315370,164903,-115700,226171,-119754,-115754,66685,232770,39101
998508,-115285,-108090,39373,315395,164861,-115674,226233,-119736,-115726,66654,232833,39139
998509,-115236,-108060,39404,315387,164853,-115565,226325,-119726,-115619,66695,232735,39168
998510,-115209,-108027,39392,315445,164714,-115491,226454,-119689,-115546,66767,232675,39156
998511,-115219,-108030,39385,315335,164789,-115441,226525,-119669,-115494,66797,232778,39150
998512,-115230,-108044,39328,315341,164939,-115433,226581,-119685,-115487,66733,232798,39094
998513,-115250,-108050,39266,315457,165004,-115445,226615,-119712,-115501,66678,232640,39032
998514,-115214,-108048,39265,315481,165033,-115471,226624,-119751,-115525,66623,232411,39032
998515,-115213,-108050,39289,315471,165122,-115568,226575,-119776,-115622,66497,232294,39052
998516,-115254,-108070,39287,315485,165151,-115676,226510,-119783,-115727,66343,232253,39054
998517,-115258,-108072,39263,315500,165129,-115714,226468,-119761,-115767,66336,232045,39032
998518,-115298,-108098,39227,315412,165030,-115734,226431,-119786,-115788,66362,232064,38992
998519,-115336,-108149,39192,315300,164987,-115695,226368,-119835,-115749,66348,232222,38956
998520,-115368,-108177,39162,315224,164970,-115646,226303,-119873,-115697,66357,232301,38927
998521,-115425,-108211,39117,315153,165006,-115627,226249,-119895,-115681,66399,232409,38881
998522,-115421,-108198,39138,315157,164981,-115615,226203,-119886,-115669,66491,232319,38903
998523,-115407,-108196,39153,315212,165009,-115633,226156,-119864,-115691,66569,232284,38917
998524,-115420,-108184,39149,315336,164952,-115606,226157,-119813,-115661,66593,232316,38915
998525,-115423,-108184,39119,315375,164917,-115589,226216,-119794,-115647,66615,232468,38883
998526,-115395,-108193,39127,315371,164950,-115593,226225,-119817,-115645,66646,232630,38894
998527,-115330,-108152,39165,315397,164883,-115607,226238,-119866,-115660,66651,232752,38931
998528,-115270,-108115,39241,315365,164932,-115592,226305,-119844,-115649,66632,232805,39008
998529,-115197,-108078,39260,315238,164974,-115553,226366,-119830,-115605,66661,232898,39026
998530,-115169,-108060,39223,315218,165007,-115519,226387,-119780,-115572,66753,232877,38989
998531,-115188,-108080,39176,315284,165078,-115495,226426,-119720,-115550,66748,232880,38940
998532,-115230,-108086,39150,315327,165065,-115469,226491,-119674,-115518,66647,232971,38917
998533,-115216,-108091,39184,315394,164926,-115474,226549,-119653,-115525,66634,232826,38950
998534,-115222,-108108,39222,315409,165019,-115538,226491,-119681,-115595,66590,232654,38983
998535,-115292,-108134,39241,315399,165036,-115581,226423,-119698,-115634,66538,232551,39005
998536,-115320,-108137,39224,315375,165069,-115606,226454,-119726,-115663,66350,232396,38991
998537,-115348,-108143,39147,315403,165151,-115635,226367,-119745,-115689,66230,232396,38914
998538,-115389,-108143,39027,315355,165138,-115696,226277,-119789,-115753,66293,232446,38791
998539,-115413,-108155,38964,315287,164958,-115768,226236,-119837,-115821,66407,232565,38724
998540,-115406,-108163,38957,315254,164854,-115819,226246,-119858,-115874,66437,232535,38721
998541,-115421,-108196,38984,315194,164821,-115797,226231,-119893,-115851,66523,232484,38747
998542,-115398,-108195,39058,315079,164798,-115722,226295,-119925,-115775,66604,232318,38825
998543,-115356,-108181,39158,315120,164805,-115701,226320,-119904,-115755,66602,232181,38923
998544,-115348,-108194,39199,315142,164888,-115692,226191,-119897,-115745,66547,232353,38964
998545,-115348,-108178,39225,315201,164774,-115630,226131,-119839,-115683,66511,232598,38991
998546,-115361,-108182,39210,315278,164715,-115591,226149,-119795,-115646,66619,232676,38971
998547,-115343,-108165,39236,315324,164859,-115566,226233,-119791,-115621,66670,232468,39001
998548,-115311,-108131,39265,315383,165093,-115539,226310,-119761,-115593,66658,232263,39029
998549,-115312,-108119,39306,315474,165132,-115537,226380,-119738,-115588,66605,232337,39074
998550,-115289,-108089,39320,315507,165104,-115560,226466,-119726,-115615,66536,232507,39083
998551,-115288,-108076,39317,315470,165122,-115575,226513,-119690,-115629,66625,232560,39080
998552,-115311,-108100,39255,315365,165070,-115594,226516,-119713,-115649,66695,232852,39021
998553,-115315,-108117,39201,315328,165111,-115622,226479,-119748,-115674,66723,232913,38970
998554,-115343,-108119,39153,315247,165105,-115612,226447,-119760,-115665,66667,232911,38918
998555,-115367,-108148,39144,315268,165007,-115633,226422,-119795,-115686,66624,232775,38909
998556,-115378,-108155,39135,315292,164939,-115643,226380,-119832,-115696,66577,232599,38900
998557,-115382,-108169,39104,315312,164969,-115678,226330,-119867,-115733,66550,232456,38866
998558,-115391,-108175,39097,315280,164957,-115717,226262,-119889,-115772,66472,232417,38859
998559,-115398,-108168,39100,315234,164937,-115746,226187,-119882,-115798,66414,232405,38867
998560,-115430,-108179,39066,315153,164948,-115795,226125,-119910,-115852,66446,232477,38833
998561,-115444,-108174,39004,315098,164930,-115824,226103,-119913,-115875,66464,232523,38772
998562,-115407,-108156,38970,315068,164884,-115804,226150,-119923,-115857,66474,232512,38732
998563,-115395,-108138,38886,315154,164814,-115774,226187,-119904,-115826,66531,232471,38651
998564,-115388,-108146,38852,315192,164760,-115703,226223,-119895,-115753,66590,232492,38617
998565,-115382,-108149,38890,315120,164796,-115652,226285,-119886,-115705,66659,232511,38657
998566,-115364,-108143,39036,315108,164784,-115630,226328,-119899,-115681,66668,232577,38800
998567,-115327,-108140,39108,315120,164801,-115620,226365,-119900,-115672,66596,232625,38876
998568,-115271,-108106,39157,315152,164843,-115559,226428,-119858,-115613,66614,232540,38925
998569,-115235,-108062,39224,315212,164930,-115532,226474,-119806,-115584,66645,232374,38990
998570,-115227,-108070,39252,315254,164989,-115523,226378,-119782,-115577,66660,232527,39016
998571,-115219,-108078,39259,315349,165027,-115526,226267,-119760,-115580,66643,232684,39021
998572,-115218,-108090,39229,315439,165014,-115541,226240,-119747,-115595,66652,232711,38994
998573,-115243,-108102,39156,315477,165043,-115557,226237,-119751,-115612,66629,232678,38921
998574,-115289,-108128,39098,315420,165044,-115576,226271,-119780,-115630,66623,232684,38863
998575,-115327,-108156,39058,315328,165084,-115611,226200,-119847,-115663,66549,232712,38825
998576,-115332,-108171,39057,315313,165117,-115678,226113,-119881,-115728,66424,232688,38822
998577,-115332,-108186,39066,315243,165069,-115692,226062,-119892,-115746,66454,232587,38833
998578,-115363,-108180,39050,315181,164957,-115687,225993,-119891,-115740,66470,232506,38812
998579,-115388,-108202,39020,315178,164912,-115691,226006,-119901,-115745,66445,232369,38790
998580,-115410,-108211,38985,315214,164857,-115682,226032,-119898,-115733,66440,232307,38753
998581,-115432,-108211,38921,315175,164625,-115674,226119,-119885,-115727,66478,232383,38685
998582,-115444,-108214,38960,315128,164399,-115656,226191,-119875,-115712,66424,232570,38725
998583,-115426,-108188,39024,315128,164486,-115704,226266,-119895,-115757,66280,232593,38791
998584,-115445,-108203,39051,315039,164755,-115749,226328,-119946,-115804,66321,232609,38815
998585,-115429,-108211,39042,315004,164877,-115748,226360,-119981,-115799,66452,232653,38806
998586,-115419,-108174,39063,315031,164954,-115708,226378,-119967,-115759,66540,232602,38829
998587,-115371,-108143,39057,315100,165024,-115693,226382,-119923,-115744,66574,232483,38822
998588,-115336,-108109,39088,315191,165037,-115664,226424,-119874,-115714,66589,232446,38854
998589,-115292,-108092,39101,315288,165109,-115661,226457,-119863,-115714,66594,232446,38867
998590,-115279,-108096,39143,315398,165091,-115666,226445,-119842,-115723,66603,232566,38911
998591,-115276,-108074,39206,315446,165076,-115673,226380,-119855,-115724,66599,232713,38971
998592,-115258,-108048,39200,315429,164973,-115604,226392,-119838,-115655,66656,232698,38965
998593,-115284,-108037,39133,315386,164929,-115568,226442,-119851,-115621,66688,232617,38899
998594,-115317,-108058,39080,315309,165027,-115593,226466,-119878,-115646,66667,232554,38846
998595,-115349,-108063,39167,315349,165050,-115641,226388,-119907,-115697,66611,232354,38934
998596,-115386,-108054,39179,315433,164970,-115743,226204,-119900,-115797,66624,232243,38945
998597,-115386,-108041,39198,315470,164982,-115877,226032,-119885,-115929,66660,232135,38963
998598,-115377,-108047,39241,315355,164873,-115929,225956,-119873,-115982,66607,232154,39005
998599,-115377,-108078,39258,315235,164831,-115929,225939,-119907,-115982,66465,232353,39021
998600,-115425,-108128,39231,315116,164822,-115857,225983,-119911,-115911,66420,232406,38995
998601,-115439,-108172,39234,315093,164836,-115787,226020,-119944,-115838,66383,232372,39002
998602,-115461,-108190,39210,315110,164851,-115771,226070,-119991,-115824,66342,232505,38974
998603,-115476,-108198,39163,315109,164858,-115751,226182,-119951,-115807,66261,232639,38925
998604,-115435,-108210,39139,315181,164830,-115705,226214,-119941,-115758,66213,232704,38904
998605,-115413,-108184,39165,315261,164791,-115612,226227,-119903,-115664,66334,232571,38928
998606,-115400,-108172,39221,315232,164799,-115504,226266,-119879,-115555,66369,232566,38987
998607,-115389,-108154,39272,315206,164921,-115538,226293,-119950,-115594,66347,232707,39037
998608,-115348,-108131,39306,315236,164959,-115524,226370,-119959,-115579,66483,232737,39074
998609,-115306,-108107,39350,315257,164992,-115555,226416,-119966,-115607,66602,232752,39117
998610,-115296,-108084,39361,315317,165005,-115581,226420,-119966,-115633,66677,232812,39128
998611,-115286,-108033,39374,315448,165105,-115561,226437,-119944,-115611,66710,232662,39139
998612,-115281,-108028,39399,315498,165160,-115566,226418,-119936,-115616,66705,232628,39164
998613,-115253,-108022,39386,315506,165177,-115593,226414,-119966,-115645,66649,232647,39152
