timestamp,LAz_angle,LEl_angle,RAz_angle,REl_angle
1048122,19.718722407531587,-4.633818016728682,-56.83286875798612,3.760341302421341
1048123,19.770967546329793,-4.70199117122829,-56.64034223687327,3.7467788161595985
1048124,19.806923534550645,-4.729390960448144,-56.31743816028372,3.6701352738221313
1048125,19.824611662876237,-4.714503820657672,-55.87441613098799,3.532516559618622
1048126,19.82282630617081,-4.657270111333247,-55.325459950064214,3.338186871779333
1048127,19.80119391157451,-4.55908420861686,-54.68816129140478,3.093434809412799
1048128,19.76019728149913,-4.422741063597761,-53.98288541687332,2.8063652580243863
1048129,19.701164470661613,-4.252331956370991,-53.23204560031286,2.486625617818789
1048130,19.62622180998524,-4.053093075110363,-52.45931405348204,2.1450759200305383
1048131,19.53821256901318,-3.8312126439350926,-51.68879891097097,1.7934146591015108
1048132,19.44058481548607,-3.593604354166719,-50.94421741062096,1.4437738557929634
1048133,19.337252301672947,-3.347655097352364,-50.248097563654845,1.1082991164188516
1048134,19.23243448047756,-3.1009568232336986,-49.62103433381285,0.7987284649489049
1048135,19.13048210566787,-2.8610325309655673,-49.08102918420086,0.5259869865002161
1048136,19.035695908347957,-2.6350664728605224,-48.64293262770058,0.2998104829585293
1048137,18.95214592059452,-2.4296489941663846,-48.318008839620056,0.12841233249557138
1048138,18.883499623042248,-2.25054511293539,-48.11363446135712,0.018205179513520593
1048139,18.832865946953415,-2.102495588759064,-48.03313860513841,-0.026413139281267824
1048140,18.80266237678157,-1.989057321483329,-48.07578603594624,-0.003202484606312895
1048141,18.794510924665357,-1.9124895188904638,-48.23689835597103,0.08785225816848054
1048142,18.809167784401847,-1.8736890275435945,-48.50810620993155,0.24455144006062443
1048143,18.846489813786913,-1.872177174246372,-48.877717400393685,0.46256630354187767
1048144,18.905439679845323,-1.9061378565428728,-49.331183968386604,0.7355964673615069
1048145,18.984129246953273,-1.972505729329187,-49.85164788156616,1.0555919884613374
1048146,19.079900128742853,-2.0670999887458543,-50.420544576683405,1.413032651222353
1048147,19.189437437091332,-2.1847988521197608,-51.018238611444026,1.7972520140897967
1048148,19.308912232272153,-2.319747070424517,-51.62466956303973,2.196795000423187
1048149,19.43414624292016,-2.465589124026594,-52.219985834327844,2.599796400045423
1048150,19.560792085044415,-2.615718055310918,-52.785145389501,2.9943666667160316
1048151,19.684520666181168,-2.763530737906448,-53.3024636521399,3.3689712912120457
1048152,19.801207830085577,-2.902679450001977,-53.756097528879074,3.7127933282442642
1048153,19.907111955534305,-3.027309998837869,-54.132448443230125,4.016064714054494
1048154,19.999034863994908,-3.13227785581198,-54.42047882556401,4.270357858519612
1048155,20.074458675606397,-3.213333308397581,-54.61193778297789,4.468829573243445
1048156,20.13165291370246,-3.267269268451391,-54.701493704453256,4.606409909614428
1048157,20.169746799044542,-3.2920263038486652,-54.68677453123475,4.679930770031984
1048158,20.18876403247786,-3.286751180340117,-54.56832317885614,4.688193798625575
1048159,20.189618377444717,-3.2518074327007045,-54.34947398491815,4.631976144493213
1048160,20.174070436398452,-3.1887379531077027,-54.036158093376145,4.513975393733927
1048161,20.144647375065517,-3.10018148164891,-53.63664995438109,4.338697995167434
1048162,20.10452979079378,-2.9897474929945163,-53.161264509734735,4.112295616923565
1048163,20.05741043223163,-2.8618547596122994,-52.622015901885,3.8423554393170183
1048164,20.00733130130221,-2.7215402821270995,-52.03224992854623,3.5376527875522146
1048165,19.958506254218253,-2.5742469923124984,-51.40626035728468,3.207873534723776
1048166,19.91513743732585,-2.4255992868730583,-50.75889705733754,2.863314707264635
1048167,19.8812330987309,-2.281175110184916,-50.105176897357104,2.5145729147820086
1048168,19.860435287336145,-2.1462843341106996,-49.459904040379676,2.1722292501792033
1048169,19.85586478298392,-2.0257621311431415,-48.83730631675808,1.846539135533809
1048170,19.86998948028904,-1.9237853302064971,-48.250693421454045,1.5471353155170189
1048171,19.904522651287238,-1.8437194406639794,-47.71214142733275,1.2827513397892503
1048172,19.960354460725856,-1.7880014025747375,-47.23221140747862,1.0609741610420698
1048173,20.03751987103991,-1.758062886300684,-46.819701984846226,0.8880298770816323
1048174,20.13520343043424,-1.7542960196927253,-46.4814422744011,0.7686086875913747
1048175,20.251780678515303,-1.7760626851592756,-46.222129395383895,0.705734044268692
1048176,20.384893689538167,-1.821745785140176,-46.044211355828466,0.7006775018997945
1048177,20.531556675631116,-1.8888397748899735,-45.947822470892014,0.7529234502767291
1048178,20.688286723121877,-1.9740756422124008,-45.930772033669435,0.8601834196556964
1048179,20.85125335989548,-2.073574825181878,-45.988589482656366,1.0184601280645966
1048180,21.016440075122844,-2.1830245325102355,-46.114628284330806,1.222160415631104
1048181,21.179810377433895,-2.2978669488492827,-46.300227710144085,1.4642537290549371
1048182,21.337470817763375,-2.4134939471344423,-46.53493563250134,1.736474045856277
1048183,21.485823908160814,-2.525438872197713,-46.80678574121883,2.029558364102517
1048184,21.621704212093615,-2.6295573373322454,-47.10262900519398,2.3335179177453957
1048185,21.742492036852486,-2.722189716797033,-47.408511490979244,2.637934096238662
1048186,21.84619999036833,-2.800298475803544,-47.71009030369627,2.9322712218084614
1048187,21.93152934833108,-2.861575409594431,-47.993078539941,3.206198082774823
1048188,21.997894145083986,-2.9045146123686196,-48.243706037919914,3.449908597972508
1048189,22.045413147475937,-2.9284492956937083,-48.44918215614155,3.654432276421171
1048190,22.074870470585946,-2.9335510159344014,-48.59814508880241,3.811924537726502
1048191,22.087647745526038,-2.9207931953165827,-48.68108230805143,3.9159277673589052
1048192,22.085631845587375,-2.891881016344904,-48.69070512180067,3.9615942138614466
1048193,22.071102801531104,-2.8491515498594326,-48.62226240385037,3.945862441825309
1048194,22.046607868918162,-2.795449576833945,-48.47377872494872,3.8675806513646673
1048195,22.014827940282746,-2.7339851121271725,-48.24620382471028,3.727570879910477
1048196,21.97844306068582,-2.66817961236718,-47.943465063092525,3.528631458767312
1048197,21.94000292073493,-2.6015078369800912,-47.57241569731103,3.275474894710974
1048198,21.901808642458242,-2.5373425906618126,-47.14267726746287,2.974602997378723
1048199,21.865811202589192,-2.4788092921041116,-46.666376559356266,2.6341204809880168
1048200,21.833530726737603,-2.428656800107995,-46.157784035812625,2.263492741600482
1048201,21.80599996544615,-2.389149490404919,-45.63286475830784,1.8732553875414262
1048202,21.78373412776881,-2.3619850858352347,-45.10875558481851,1.474683987754814
1048203,21.76672787758643,-2.3482412570692763,-44.603185055932826,1.0794342462240303
1048204,21.75447866590885,-2.3483524431417067,-44.133859931825626,0.6991659494366338
1048205,21.746034763185865,-2.3621169695830355,-43.71783881597502,0.3451625551030547
1048206,21.740065048004297,-2.3887332764671836,-43.37091908216425,0.027960968179857548
1048207,21.73494675187478,-2.4268629181583865,-43.107058969817324,-0.24299653057674817
1048208,21.728866146630647,-2.4747159447403964,-42.937860180871425,-0.4596742038273213
1048209,21.71992694483231,-2.530154342936762,-42.87213201263924,-0.6157077654068797
1048210,21.70626128633129,-2.5908080629582355,-42.9155537745258,-0.7066121144928488
1048211,21.686137314400234,-2.6541973536737733,-43.070451806036665,-0.7299239974795202
1048212,21.658058404459357,-2.7178557076521455,-43.33569940819999,-0.6852741375072946
1048213,21.62084916006453,-2.779447187800188,-43.70674529658805,-0.5743861437723932
1048214,21.573724011397292,-2.836872351350629,-44.17576938346359,-0.4010019754084652
1048215,21.51633586390092,-2.8883587311505488,-44.73196079396366,-0.17073639163599047
1048216,21.448801999079333,-2.932530936265784,-45.36190522185765,0.10913273042545976
1048217,21.371706694836163,-2.9684579854597266,-46.05006761803073,0.42993148641894235
1048218,21.28608039468545,-2.9956759958177175,-46.77935045435711,0.781903801957133
1048219,21.193357477504076,-3.014186169471527,-47.53170193316316,1.1545588257531707
1048220,21.095314015619277,-3.0244283194075154,-48.28875385363344,1.5370402492073627
1048221,20.993989087485062,-3.0272323043391474,-49.032460040166576,1.918502380856188
1048222,20.89159384667864,-3.0237505476389046,-49.74570996393558,2.2884783333364336
1048223,20.790412759616284,-3.0153756132325995,-50.412895226261156,2.6372273483331123
