Timestamp (ms),Ch0 (uV),Ch1 (uV),Ch2 (uV),Ch3 (uV),Ch4 (uV),Ch5 (uV),Ch6 (uV),Ch7 (uV),Ch8 (uV),Ch9 (uV),Ch10 (uV),Ch11 (uV)
1016503,-114985,-106408,40006,318697,165213,-115489,226300,-120250,-115540,64881,233016,39772
1016504,-114924,-106386,40045,318752,165187,-115502,226318,-120229,-115556,64847,233131,39811
1016505,-114890,-106368,40080,318734,165272,-115454,226359,-120205,-115504,64852,233151,39844
1016506,-114849,-106331,40131,318776,165377,-115439,226402,-120193,-115491,64913,232992,39900
1016507,-114803,-106308,40169,318838,165445,-115451,226462,-120194,-115504,64951,232888,39935
1016508,-114810,-106298,40146,318896,165529,-115434,226505,-120167,-115488,65016,232876,39911
1016509,-114805,-106268,40150,318895,165581,-115433,226525,-120169,-115486,65060,232810,39916
1016510,-114801,-106261,40152,318798,165567,-115407,226520,-120176,-115461,65091,232797,39919
1016511,-114784,-106257,40157,318644,165625,-115392,226463,-120177,-115442,65042,232710,39921
1016512,-114787,-106258,40177,318688,165668,-115408,226372,-120207,-115463,64997,232483,39939
1016513,-114845,-106321,40156,318663,165563,-115422,226282,-120226,-115478,64934,232563,39926
1016514,-114914,-106363,40121,318735,165492,-115468,226193,-120275,-115523,64839,232778,39886
1016515,-114982,-106415,40051,318674,165522,-115516,226102,-120295,-115569,64843,232914,39820
1016516,-115035,-106456,39981,318632,165557,-115556,226137,-120318,-115607,64804,232874,39747
1016517,-115047,-106461,39949,318641,165473,-115535,226116,-120295,-115588,64798,232824,39711
1016518,-115057,-106460,39961,318639,165429,-115554,226097,-120312,-115607,64770,232741,39727
1016519,-115028,-106460,39953,318598,165432,-115566,226171,-120331,-115618,64755,232675,39721
1016520,-115002,-106466,39975,318591,165442,-115559,226232,-120337,-115610,64768,232630,39741
1016521,-114995,-106456,40011,318627,165450,-115534,226279,-120328,-115588,64797,232577,39775
1016522,-114927,-106427,40006,318670,165466,-115517,226330,-120317,-115571,64752,232586,39772
1016523,-114904,-106378,40026,318746,165536,-115516,226336,-120310,-115568,64732,232570,39791
1016524,-114882,-106360,40029,318810,165567,-115491,226293,-120286,-115543,64789,232512,39796
1016525,-114829,-106335,40071,318852,165509,-115470,226287,-120248,-115522,64854,232533,39838
1016526,-114787,-106329,40112,318887,165475,-115451,226322,-120205,-115506,64920,232598,39879
1016527,-114814,-106315,40181,318952,165449,-115446,226381,-120176,-115497,64920,232681,39947
1016528,-114803,-106301,40200,318912,165390,-115439,226432,-120153,-115494,64992,232828,39964
1016529,-114767,-106297,40220,318923,165249,-115442,226448,-120154,-115497,64997,232943,39983
1016530,-114747,-106287,40211,318896,165192,-115411,226514,-120154,-115467,64949,232863,39975
1016531,-114769,-106318,40166,318784,165378,-115439,226564,-120187,-115489,64881,232777,39933
1016532,-114809,-106350,40116,318707,165468,-115486,226542,-120229,-115541,64843,232725,39883
1016533,-114897,-106375,40125,318708,165418,-115523,226460,-120266,-115575,64813,232731,39886
1016534,-114921,-106394,40076,318733,165366,-115548,226386,-120306,-115602,64817,232680,39841
1016535,-114931,-106437,40043,318698,165306,-115590,226361,-120349,-115643,64792,232769,39810
1016536,-114936,-106439,39995,318521,165261,-115602,226304,-120356,-115655,64701,232887,39760
1016537,-114935,-106433,39989,318388,165247,-115602,226281,-120344,-115655,64728,232851,39754
1016538,-114986,-106458,39957,318323,165322,-115571,226276,-120340,-115624,64760,232769,39723
1016539,-115007,-106455,39950,318346,165427,-115572,226233,-120346,-115626,64777,232676,39715
1016540,-115007,-106453,39922,318430,165525,-115572,226222,-120345,-115627,64800,232622,39685
1016541,-114990,-106479,39928,318559,165589,-115587,226215,-120367,-115640,64789,232648,39691
1016542,-115017,-106462,39979,318663,165630,-115610,226212,-120366,-115667,64787,232715,39746
1016543,-114998,-106410,40059,318636,165565,-115678,226253,-120301,-115731,64835,232767,39827
1016544,-114960,-106392,40149,318620,165496,-115664,226298,-120260,-115718,64863,232813,39914
1016545,-114916,-106362,40203,318653,165462,-115647,226349,-120219,-115699,64836,232853,39970
1016546,-114867,-106351,40228,318740,165467,-115582,226411,-120187,-115633,64830,232883,39992
1016547,-114831,-106350,40197,318766,165555,-115538,226445,-120196,-115588,64842,232949,39962
1016548,-114818,-106328,40197,318819,165681,-115440,226415,-120207,-115492,64882,232926,39960
1016549,-114805,-106312,40171,318878,165738,-115413,226348,-120263,-115466,64932,232946,39934
1016550,-114811,-106312,40146,318898,165662,-115394,226309,-120285,-115450,64967,232995,39910
1016551,-114820,-106324,40142,318893,165551,-115395,226333,-120290,-115450,64998,232860,39908
1016552,-114839,-106339,40110,318855,165491,-115391,226323,-120281,-115445,64998,232664,39870
1016553,-114891,-106345,40135,318849,165479,-115455,226271,-120318,-115508,64898,232630,39898
1016554,-114941,-106343,40178,318897,165482,-115536,226157,-120364,-115593,64774,232638,39939
1016555,-114985,-106375,40115,318911,165479,-115600,226180,-120398,-115653,64752,232585,39881
1016556,-114969,-106376,40044,318850,165398,-115640,226174,-120415,-115693,64749,232542,39809
1016557,-114964,-106367,40019,318781,165466,-115640,226126,-120385,-115692,64720,232441,39784
1016558,-114947,-106361,39982,318635,165379,-115597,226117,-120326,-115649,64693,232382,39747
1016559,-114965,-106378,39955,318589,165357,-115579,226082,-120320,-115634,64664,232483,39723
1016560,-114956,-106407,39939,318555,165398,-115562,226087,-120348,-115616,64591,232728,39705
1016561,-114964,-106412,39943,318557,165300,-115544,226131,-120348,-115598,64663,232837,39707
1016562,-114947,-106422,39986,318567,165252,-115531,226141,-120342,-115584,64772,232934,39752
1016563,-114904,-106409,39978,318561,165308,-115547,226199,-120336,-115597,64842,232971,39741
1016564,-114874,-106412,39974,318558,165457,-115575,226295,-120334,-115627,64854,232939,39741
1016565,-114846,-106412,40006,318573,165509,-115546,226402,-120310,-115598,64932,232862,39774
1016566,-114845,-106408,40017,318611,165631,-115533,226438,-120295,-115587,64986,232943,39781
1016567,-114827,-106386,40095,318707,165699,-115556,226445,-120309,-115610,64901,233044,39863
1016568,-114799,-106356,40144,318788,165705,-115519,226472,-120290,-115576,64814,233037,39911
1016569,-114790,-106335,40159,318845,165610,-115475,226526,-120250,-115528,64799,232967,39927
1016570,-114783,-106323,40160,318871,165527,-115486,226540,-120235,-115539,64806,232887,39925
1016571,-114805,-106316,40128,318827,165394,-115513,226481,-120238,-115566,64854,232914,39893
1016572,-114814,-106335,40089,318822,165311,-115532,226337,-120239,-115585,64894,232918,39851
1016573,-114868,-106372,40043,318746,165340,-115554,226219,-120269,-115606,64932,232893,39809
1016574,-114894,-106378,40037,318706,165292,-115552,226230,-120290,-115607,64919,232700,39800
1016575,-114860,-106373,40079,318745,165322,-115582,226230,-120314,-115633,64856,232381,39844
1016576,-114887,-106392,40082,318757,165365,-115574,226172,-120331,-115626,64857,232142,39845
1016577,-114929,-106420,40060,318682,165461,-115598,226126,-120353,-115650,64778,232208,39826
1016578,-114961,-106424,40063,318557,165417,-115619,226139,-120382,-115671,64694,232386,39830
1016579,-114980,-106439,40003,318499,165388,-115618,226166,-120390,-115672,64767,232466,39768
1016580,-114999,-106446,39933,318486,165495,-115642,226144,-120390,-115697,64806,232614,39699
1016581,-115001,-106448,39924,318580,165603,-115742,226150,-120395,-115793,64770,232716,39693
1016582,-114960,-106433,39937,318625,165598,-115763,226203,-120363,-115818,64764,232775,39700
1016583,-114918,-106412,39985,318679,165538,-115720,226244,-120324,-115773,64790,232743,39747
1016584,-114896,-106397,40034,318712,165505,-115649,226267,-120304,-115699,64778,232856,39798
1016585,-114900,-106382,40026,318715,165525,-115581,226268,-120300,-115636,64837,232908,39796
1016586,-114886,-106352,40069,318765,165582,-115488,226293,-120314,-115538,64902,232947,39835
1016587,-114883,-106320,40124,318805,165586,-115470,226299,-120325,-115520,64945,233009,39891
1016588,-114868,-106308,40155,318810,165626,-115464,226357,-120303,-115514,64975,233044,39919
1016589,-114876,-106307,40180,318812,165678,-115475,226377,-120303,-115531,64990,233044,39944
1016590,-114865,-106328,40177,318771,165613,-115467,226382,-120297,-115519,64993,233108,39947
1016591,-114873,-106325,40194,318774,165477,-115466,226373,-120294,-115520,64963,233087,39960
1016592,-114862,-106307,40183,318704,165486,-115486,226336,-120295,-115540,64865,232967,39948
1016593,-114861,-106322,40139,318568,165512,-115513,226302,-120310,-115563,64843,232791,39905
1016594,-114848,-106338,40106,318562,165415,-115542,226302,-120307,-115595,64812,232608,39872
1016595,-114865,-106345,40070,318623,165289,-115576,226275,-120303,-115630,64786,232511,39836
1016596,-114879,-106356,40023,318691,165193,-115562,226197,-120282,-115613,64761,232387,39790
1016597,-114882,-106388,39983,318719,165246,-115577,226151,-120296,-115631,64672,232366,39747
1016598,-114934,-106414,39942,318676,165354,-115629,226153,-120344,-115683,64587,232430,39705
1016599,-114970,-106437,39952,318574,165424,-115633,226130,-120357,-115684,64622,232485,39717
1016600,-114964,-106433,39982,318539,165472,-115578,226156,-120348,-115631,64670,232479,39747
1016601,-114945,-106421,40010,318551,165538,-115581,226222,-120346,-115634,64714,232429,39777
1016602,-114936,-106404,40026,318592,165536,-115608,226210,-120359,-115662,64750,232624,39791
1016603,-114921,-106410,40022,318561,165512,-115623,226246,-120352,-115675,64807,232790,39789
1016604,-114906,-106406,40004,318605,165541,-115602,226292,-120329,-115654,64864,232825,39768
1016605,-114869,-106377,40028,318692,165544,-115578,226333,-120328,-115630,64874,232861,39792
1016606,-114831,-106360,40059,318694,165537,-115498,226387,-120298,-115553,64907,232900,39827
1016607,-114790,-106333,40091,318747,165472,-115476,226419,-120282,-115529,64955,232932,39860
1016608,-114754,-106323,40159,318806,165443,-115481,226408,-120287,-115534,65028,233014,39924
1016609,-114764,-106314,40181,318846,165557,-115495,226356,-120289,-115547,65043,233058,39945
1016610,-114787,-106338,40124,318876,165627,-115491,226328,-120299,-115546,65033,233047,39890
1016611,-114797,-106361,40056,318834,165677,-115474,226310,-120306,-115526,64975,233043,39820
1016612,-114823,-106358,40073,318790,165648,-115479,226292,-120314,-115532,64888,232893,39839
1016613,-114811,-106354,40067,318734,165627,-115485,226298,-120316,-115540,64865,232582,39834
1016614,-114816,-106352,40068,318679,165508,-115479,226270,-120323,-115534,64806,232451,39833
1016615,-114832,-106359,40065,318684,165493,-115504,226216,-120353,-115555,64677,232487,39831
1016616,-114884,-106389,40034,318671,165472,-115502,226227,-120356,-115556,64653,232359,39800
1016617,-114913,-106397,40014,318683,165412,-115543,226230,-120367,-115594,64681,232285,39783
1016618,-114955,-106418,39997,318643,165317,-115557,226182,-120388,-115610,64712,232442,39764
1016619,-114960,-106434,39978,318583,165248,-115582,226162,-120395,-115637,64738,232559,39745
1016620,-114938,-106426,39985,318577,165112,-115561,226188,-120339,-115616,64832,232558,39751
1016621,-114919,-106408,40014,318619,165048,-115574,226194,-120324,-115628,64871,232635,39783
1016622,-114914,-106393,40038,318658,165164,-115568,226150,-120328,-115621,64837,232750,39803
1016623,-114921,-106407,40028,318592,165270,-115514,226127,-120295,-115566,64888,232935,39794
1016624,-114939,-106403,39995,318574,165292,-115455,226166,-120266,-115506,64935,233081,39759
1016625,-114893,-106374,39985,318651,165445,-115484,226162,-120241,-115538,64911,233070,39749
1016626,-114812,-106325,40036,318757,165615,-115508,226156,-120179,-115561,64925,232901,39799
1016627,-114800,-106310,40090,318820,165742,-115509,226185,-120164,-115563,64900,232874,39854
1016628,-114776,-106300,40168,318889,165820,-115507,226267,-120167,-115562,64829,232927,39933
1016629,-114817,-106307,40217,318934,165864,-115469,226256,-120168,-115523,64834,232936,39981
1016630,-114836,-106302,40196,318960,165859,-115430,226268,-120188,-115479,64800,232890,39958
1016631,-114892,-106335,40165,318876,165792,-115363,226251,-120244,-115419,64890,232927,39929
1016632,-114902,-106366,40119,318802,165640,-115391,226264,-120285,-115441,64917,232945,39886
1016633,-114911,-106394,40085,318754,165447,-115386,226287,-120305,-115438,64970,232880,39851
1016634,-114947,-106420,40074,318681,165479,-115420,226208,-120321,-115474,64959,232811,39839
1016635,-114978,-106452,40044,318636,165536,-115435,226154,-120343,-115488,64909,232818,39808
1016636,-115001,-106447,40048,318548,165604,-115468,226120,-120379,-115522,64859,232770,39812
1016637,-114994,-106457,40046,318465,165591,-115496,226093,-120376,-115548,64845,232716,39811
1016638,-114987,-106452,40057,318450,165546,-115520,226062,-120379,-115572,64822,232678,39823
1016639,-114973,-106448,40054,318477,165498,-115562,226092,-120385,-115615,64830,232646,39820
1016640,-114977,-106459,40044,318523,165426,-115553,226126,-120375,-115607,64872,232654,39806
1016641,-114958,-106467,40045,318629,165382,-115537,226163,-120368,-115590,64890,232713,39809
1016642,-114938,-106459,40033,318685,165385,-115494,226193,-120327,-115551,64856,232806,39795
1016643,-114927,-106452,40000,318669,165350,-115423,226266,-120276,-115476,64914,232862,39764
1016644,-114900,-106450,39994,318633,165395,-115403,226295,-120238,-115455,64984,232892,39759
1016645,-114847,-106425,40049,318661,165373,-115346,226340,-120183,-115399,65021,232833,39814
1016646,-114795,-106391,40147,318675,165357,-115314,226392,-120148,-115368,65059,232849,39912
1016647,-114776,-106365,40187,318622,165287,-115289,226391,-120149,-115343,65072,233078,39953
1016648,-114753,-106344,40239,318729,165328,-115314,226362,-120155,-115367,65091,233142,40006
1016649,-114756,-106325,40240,318770,165440,-115341,226364,-120148,-115396,65108,233127,40003
1016650,-114758,-106319,40207,318806,165645,-115391,226351,-120175,-115442,65115,232952,39973
1016651,-114762,-106345,40160,318838,165742,-115436,226354,-120196,-115490,65037,232832,39926
1016652,-114797,-106357,40112,318884,165736,-115481,226283,-120248,-115535,64936,232850,39878
1016653,-114822,-106393,40074,318847,165729,-115512,226245,-120287,-115566,64846,232939,39838
1016654,-114860,-106435,40043,318779,165604,-115467,226243,-120307,-115521,64845,232866,39807
1016655,-114889,-106437,40042,318774,165549,-115484,226201,-120354,-115536,64847,232790,39804
1016656,-114921,-106469,40039,318712,165538,-115527,226110,-120391,-115579,64846,232783,39806
1016657,-114959,-106481,40046,318589,165562,-115560,226126,-120399,-115613,64864,232777,39810
1016658,-114987,-106497,40045,318588,165532,-115584,226128,-120428,-115640,64878,232734,39809
1016659,-114998,-106485,40034,318640,165485,-115584,226098,-120453,-115638,64879,232734,39799
1016660,-114981,-106481,40029,318647,165521,-115551,226096,-120439,-115601,64865,232739,39796
1016661,-114953,-106462,40026,318630,165645,-115528,226128,-120431,-115582,64856,232710,39790
1016662,-114933,-106457,39997,318672,165759,-115498,226145,-120419,-115552,64865,232736,39758
1016663,-114926,-106431,40010,318766,165833,-115489,226184,-120391,-115541,64869,232738,39777
1016664,-114881,-106397,40044,318841,165843,-115462,226205,-120368,-115516,64906,232635,39810
1016665,-114820,-106359,40130,318911,165683,-115449,226236,-120309,-115501,64937,232584,39893
1016666,-114753,-106309,40243,318967,165462,-115470,226257,-120248,-115526,64998,232734,40009
1016667,-114730,-106301,40326,318884,165401,-115435,226243,-120230,-115488,65062,232880,40092
1016668,-114694,-106267,40302,318856,165490,-115374,226278,-120177,-115428,65132,232765,40068
1016669,-114682,-106248,40280,318866,165563,-115349,226287,-120170,-115405,65176,232713,40047
1016670,-114697,-106279,40229,318847,165609,-115361,226214,-120225,-115414,65131,232906,39993
1016671,-114728,-106307,40199,318834,165594,-115365,226115,-120270,-115419,65117,233068,39962
1016672,-114789,-106342,40181,318790,165687,-115400,225986,-120311,-115455,65046,233142,39944
1016673,-114835,-106379,40129,318739,165711,-115410,225920,-120317,-115463,64941,233132,39893
1016674,-114879,-106416,40085,318688,165667,-115410,225890,-120313,-115463,64889,233125,39851
1016675,-114892,-106449,40078,318681,165577,-115421,225893,-120339,-115476,64890,233080,39841
1016676,-114941,-106462,40071,318691,165544,-115472,225887,-120347,-115526,64913,232925,39836
1016677,-114946,-106449,40100,318703,165563,-115468,225858,-120354,-115522,64907,232694,39863
1016678,-114970,-106451,40133,318736,165553,-115508,225801,-120397,-115562,64828,232670,39897
1016679,-114974,-106429,40189,318827,165449,-115520,225765,-120393,-115572,64817,232630,39954
1016680,-114946,-106413,40212,318799,165346,-115512,225732,-120356,-115565,64827,232755,39976
1016681,-114945,-106423,40186,318736,165355,-115476,225684,-120319,-115528,64867,232946,39948
1016682,-114886,-106402,40203,318666,165469,-115453,225710,-120297,-115507,64902,232858,39969
1016683,-114839,-106362,40243,318716,165556,-115448,225817,-120276,-115503,64950,232588,40006
1016684,-114830,-106338,40237,318794,165652,-115434,225852,-120261,-115487,65014,232527,40000
1016685,-114827,-106347,40221,318847,165660,-115439,225858,-120254,-115489,65020,232775,39986
1016686,-114811,-106344,40212,318872,165660,-115433,225942,-120242,-115486,65049,233005,39979
1016687,-114794,-106359,40186,318830,165669,-115403,226022,-120234,-115457,65133,233107,39951
1016688,-114784,-106343,40205,318889,165753,-115407,226051,-120242,-115458,65116,233253,39969
1016689,-114761,-106329,40240,318904,165733,-115417,226069,-120239,-115469,65083,233249,40001
1016690,-114767,-106310,40273,318918,165705,-115432,226080,-120250,-115484,65032,233266,40039
1016691,-114781,-106315,40264,318864,165646,-115404,226068,-120254,-115457,64994,233194,40028
1016692,-114810,-106348,40230,318728,165588,-115374,226052,-120245,-115429,65017,233070,39994
1016693,-114826,-106356,40204,318695,165577,-115392,225970,-120263,-115443,64963,233002,39972
1016694,-114841,-106386,40184,318683,165618,-115423,225856,-120282,-115478,64896,232967,39950
1016695,-114899,-106388,40164,318688,165656,-115478,225799,-120309,-115531,64896,232881,39927
1016696,-114945,-106410,40156,318650,165593,-115498,225784,-120314,-115551,64931,232771,39924
1016697,-114986,-106420,40158,318680,165467,-115519,225797,-120317,-115569,64957,232723,39923
1016698,-115000,-106451,40099,318651,165393,-115502,225783,-120341,-115557,64990,232736,39861
1016699,-115013,-106465,40060,318596,165458,-115445,225758,-120348,-115497,65041,232766,39826
1016700,-114998,-106483,40058,318598,165493,-115432,225772,-120338,-115484,65072,232750,39819
1016701,-114939,-106445,40066,318642,165498,-115425,225805,-120319,-115475,65047,232705,39832
1016702,-114913,-106443,40053,318669,165529,-115394,225841,-120314,-115448,65067,232707,39818
1016703,-114876,-106422,40029,318719,165541,-115357,225907,-120274,-115411,65000,232774,39793
1016704,-114842,-106394,40001,318726,165559,-115347,225954,-120257,-115400,65038,232822,39765
1016705,-114813,-106383,39988,318722,165593,-115315,226035,-120212,-115370,65138,232741,39753
1016706,-114758,-106351,39994,318737,165640,-115289,226111,-120156,-115341,65264,232674,39759
1016707,-114732,-106323,40069,318834,165643,-115268,226137,-120129,-115322,65252,232654,39833
1016708,-114715,-106291,40160,319012,165676,-115270,226102,-120123,-115324,65155,232639,39921
1016709,-114719,-106312,40200,319022,165711,-115281,225994,-120106,-115337,65162,232760,39964
1016710,-114753,-106329,40249,318931,165556,-115303,225957,-120089,-115358,65139,233004,40013
1016711,-114806,-106343,40262,318844,165364,-115312,226039,-120084,-115364,65069,233182,40027
1016712,-114854,-106379,40189,318765,165241,-115285,226069,-120088,-115338,65075,233128,39952
1016713,-114883,-106409,40150,318562,165228,-115272,226089,-120113,-115326,65080,233102,39911
1016714,-114923,-106462,40091,318383,165279,-115307,226092,-120142,-115361,65062,233203,39857
1016715,-114984,-106486,40080,318411,165347,-115368,226067,-120238,-115420,65047,233226,39846
1016716,-115038,-106532,40033,318497,165434,-115404,225973,-120290,-115458,65053,233163,39798
1016717,-115076,-106565,40003,318547,165521,-115419,225901,-120312,-115472,65059,233066,39771
1016718,-115101,-106585,40008,318636,165509,-115408,225845,-120344,-115461,65026,232943,39773
1016719,-115096,-106577,40063,318729,165500,-115393,225812,-120351,-115445,64962,232878,39827
1016720,-115079,-106589,40045,318694,165578,-115380,225804,-120322,-115434,64942,232958,39808
1016721,-115069,-106575,40025,318681,165668,-115377,225856,-120326,-115431,64942,233019,39790
1016722,-115042,-106545,40031,318709,165709,-115406,225907,-120321,-115458,64979,233014,39795
1016723,-115026,-106523,40072,318754,165756,-115406,225964,-120288,-115460,65050,232964,39835
1016724,-114959,-106504,40083,318759,165759,-115355,226033,-120254,-115410,65115,232908,39846
1016725,-114907,-106462,40138,318837,165728,-115339,226082,-120250,-115392,65108,232905,39902
1016726,-114879,-106413,40189,318942,165727,-115329,226122,-120233,-115381,65140,232949,39957
1016727,-114880,-106413,40214,318969,165774,-115267,226104,-120200,-115320,65211,232905,39980
1016728,-114848,-106372,40261,318986,165823,-115228,226125,-120165,-115279,65211,232884,40026
1016729,-114842,-106346,40282,318992,165784,-115216,226190,-120165,-115270,65166,232939,40048
1016730,-114837,-106359,40273,318935,165841,-115237,226185,-120184,-115289,65122,232995,40037
1016731,-114848,-106357,40276,318872,165781,-115264,226208,-120189,-115315,65073,232983,40040
1016732,-114835,-106364,40250,318857,165687,-115318,226197,-120229,-115368,65064,232951,40017
1016733,-114861,-106367,40255,318900,165517,-115369,226160,-120254,-115423,65027,232847,40022
1016734,-114848,-106384,40239,318881,165426,-115400,226117,-120273,-115453,65001,232783,40004
1016735,-114880,-106399,40186,318787,165480,-115414,226072,-120297,-115466,64958,232745,39952
1016736,-114906,-106408,40161,318664,165448,-115449,226050,-120311,-115502,64941,232703,39925
1016737,-114902,-106401,40141,318606,165342,-115470,226026,-120317,-115523,64904,232775,39906
1016738,-114913,-106412,40094,318518,165362,-115464,225958,-120316,-115515,64902,232777,39860
1016739,-114935,-106434,40088,318440,165386,-115436,225980,-120278,-115492,64860,232803,39857
1016740,-114928,-106440,40126,318494,165346,-115444,225954,-120294,-115497,64844,232943,39891
1016741,-114911,-106419,40153,318566,165386,-115475,225976,-120300,-115529,64839,232992,39919
1016742,-114916,-106430,40177,318608,165470,-115488,226039,-120293,-115541,64876,232978,39946
1016743,-114899,-106410,40186,318640,165543,-115469,226115,-120279,-115521,64930,232908,39952
1016744,-114887,-106397,40192,318651,165620,-115457,226190,-120279,-115509,64995,232870,39960
1016745,-114858,-106377,40183,318685,165709,-115435,226233,-120272,-115487,65029,232884,39950
1016746,-114803,-106369,40225,318767,165708,-115427,226302,-120219,-115481,65009,232940,39993
1016747,-114743,-106326,40271,318852,165716,-115435,226328,-120193,-115488,64933,232942,40037
1016748,-114699,-106305,40319,318887,165768,-115404,226385,-120161,-115459,64967,232788,40083
1016749,-114682,-106265,40342,318955,165777,-115367,226383,-120134,-115420,65011,232583,40110
1016750,-114710,-106267,40346,319007,165796,-115361,226337,-120173,-115415,65034,232555,40114
1016751,-114721,-106279,40259,318950,165755,-115385,226268,-120211,-115437,65031,232720,40023
1016752,-114759,-106298,40177,318940,165678,-115411,226188,-120249,-115465,65016,232802,39941
1016753,-114778,-106337,40097,318857,165655,-115435,226104,-120269,-115486,64967,232869,39863
1016754,-114824,-106381,40062,318768,165590,-115436,226037,-120269,-115492,64911,232936,39826
1016755,-114866,-106402,40115,318767,165451,-115435,225978,-120272,-115488,64939,232872,39882
1016756,-114917,-106387,40215,318794,165295,-115428,225972,-120262,-115482,64989,232575,39982
1016757,-114930,-106388,40261,318796,165057,-115447,225964,-120279,-115503,65017,232566,40027
1016758,-114963,-106398,40240,318802,165085,-115477,225902,-120324,-115528,64896,232707,40006
1016759,-115023,-106406,40208,318701,165189,-115458,225935,-120350,-115511,64812,232855,39975
1016760,-115033,-106443,40165,318638,165308,-115424,225964,-120350,-115479,64850,232900,39928
1016761,-114997,-106437,40171,318668,165445,-115445,226002,-120347,-115495,64874,232808,39935
1016762,-114921,-106431,40208,318672,165572,-115422,225999,-120328,-115477,64869,232734,39971
1016763,-114901,-106431,40208,318699,165691,-115459,225972,-120356,-115511,64896,232886,39975
1016764,-114867,-106425,40184,318810,165717,-115484,226009,-120353,-115538,64925,233007,39950
1016765,-114837,-106395,40226,318884,165676,-115470,226084,-120306,-115525,64973,232909,39992
1016766,-114788,-106359,40226,318898,165656,-115460,226154,-120272,-115515,65106,232884,39992
1016767,-114763,-106347,40225,318884,165725,-115477,226189,-120280,-115531,65143,232982,39992
1016768,-114741,-106325,40230,318910,165866,-115486,226250,-120294,-115539,65118,233067,39996
1016769,-114717,-106308,40200,318943,165914,-115485,226292,-120305,-115539,65079,233082,39968
1016770,-114747,-106301,40161,318969,165891,-115456,226267,-120307,-115507,65064,233096,39929
1016771,-114753,-106303,40169,318977,165860,-115458,226221,-120316,-115512,65026,232983,39933
1016772,-114790,-106332,40227,318959,165823,-115473,226159,-120338,-115529,64978,232871,39994
1016773,-114824,-106372,40253,318918,165798,-115484,226056,-120388,-115539,64950,232858,40013
1016774,-114853,-106384,40273,318888,165790,-115520,225852,-120422,-115574,64908,232886,40038
1016775,-114875,-106393,40264,318859,165752,-115523,225810,-120409,-115577,64889,232806,40030
1016776,-114914,-106392,40253,318806,165703,-115562,225865,-120412,-115616,64850,232675,40017
1016777,-114893,-106369,40248,318756,165628,-115600,225959,-120438,-115650,64787,232585,40014
1016778,-114919,-106379,40228,318688,165628,-115621,225973,-120466,-115674,64763,232553,39994
1016779,-114936,-106366,40247,318688,165650,-115642,226007,-120469,-115695,64741,232473,40016
1016780,-114902,-106340,40281,318729,165626,-115625,226080,-120451,-115677,64804,232214,40048
1016781,-114862,-106337,40283,318741,165472,-115597,226150,-120428,-115648,64854,232285,40049
1016782,-114876,-106359,40267,318734,165437,-115569,226122,-120435,-115621,64867,232611,40033
1016783,-114870,-106359,40258,318746,165430,-115544,226094,-120424,-115599,64893,232843,40022
1016784,-114876,-106343,40284,318790,165424,-115483,226129,-120391,-115540,64886,232879,40047
1016785,-114887,-106356,40249,318833,165501,-115464,226163,-120370,-115516,64878,233019,40013
1016786,-114874,-106341,40248,318835,165593,-115454,226204,-120344,-115508,64951,233149,40010
1016787,-114846,-106303,40271,318893,165601,-115470,226264,-120340,-115523,64964,233152,40038
1016788,-114781,-106253,40255,318876,165568,-115467,226296,-120312,-115518,64990,233214,40022
1016789,-114762,-106235,40226,318891,165569,-115471,226269,-120317,-115526,65028,233262,39992
1016790,-114751,-106235,40183,318867,165599,-115473,226185,-120329,-115528,65041,233310,39947
1016791,-114776,-106259,40152,318847,165534,-115474,226150,-120331,-115527,65070,233238,39917
1016792,-114822,-106270,40155,318782,165498,-115497,226149,-120354,-115549,65060,233132,39922
1016793,-114838,-106307,40198,318771,165540,-115547,226097,-120407,-115601,64989,232955,39964
1016794,-114861,-106357,40233,318811,165516,-115575,226087,-120453,-115631,64923,232847,40001
1016795,-114892,-106373,40223,318778,165451,-115590,226053,-120468,-115644,64897,232814,39987
1016796,-114930,-106376,40200,318719,165428,-115646,226030,-120466,-115700,64855,232781,39966
1016797,-114940,-106380,40177,318702,165424,-115619,225962,-120463,-115670,64855,232647,39944
1016798,-114935,-106379,40168,318755,165392,-115616,225902,-120432,-115667,64784,232480,39929
1016799,-114940,-106384,40150,318751,165312,-115586,225906,-120431,-115636,64783,232477,39916
1016800,-114926,-106379,40157,318679,165350,-115571,225866,-120439,-115622,64824,232595,39925
1016801,-114924,-106409,40131,318632,165522,-115549,225881,-120466,-115602,64812,232704,39896
1016802,-114893,-106376,40125,318689,165538,-115519,225959,-120478,-115575,64785,232676,39892
1016803,-114867,-106354,40109,318730,165534,-115535,226005,-120441,-115588,64811,232736,39875
1016804,-114850,-106365,40062,318717,165579,-115494,226036,-120407,-115546,64829,232855,39828
1016805,-114815,-106359,40053,318770,165624,-115473,226087,-120384,-115529,64820,232867,39817
1016806,-114824,-106350,40119,318825,165686,-115484,226143,-120381,-115535,64916,232885,39884
1016807,-114820,-106362,40150,318813,165652,-115445,226191,-120357,-115498,65013,232899,39915
1016808,-114789,-106343,40188,318858,165622,-115431,226231,-120344,-115485,65053,232926,39952
1016809,-114799,-106363,40191,318853,165692,-115436,226292,-120345,-115489,65036,232896,39954
1016810,-114808,-106377,40171,318855,165790,-115445,226254,-120349,-115500,64999,232833,39936
