timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch8,ch9,cha,chb,chc,chd
50725.0,0.00019192697905623664,-0.7829667071064361,-2.626751378387377,-2.3305633462146935,-2.626487329779545,-2.627117946996444,-2.627080992112278,-2.6271888765321822,-2.6270982774613234,-2.62725503769577,-2.6266685279212627,-2.626798466062363
50726.0,0.00019490721165027757,-0.7829553822225788,-2.6267537625734523,-2.330337444584065,-2.626490310012139,-2.627120927229038,-2.6270821842053156,-2.62719006862522,-2.627096489321767,-2.6272556337422888,-2.6266715081538567,-2.6267972739693253
50727.0,0.00020146372335716765,-0.7829613426877668,-2.626751378387377,-2.330098429930023,-2.626486733733026,-2.6271197351360005,-2.6270798000192404,-2.6271876844391446,-2.627095893275248,-2.627252057463176,-2.626673892339932,-2.62679488978325
50728.0,0.0001889467464621957,-0.782960746641248,-2.6267495902478206,-2.3298665678342068,-2.626483753500432,-2.62711496676385,-2.6270786079262027,-2.6271853002530694,-2.6270941051356917,-2.627251461416657,-2.6266685279212627,-2.6267936976902124
50729.0,0.00019729139772551031,-0.7829643229203609,-2.626747802108264,-2.3297342455070313,-2.626483753500432,-2.627111986531256,-2.6270768197866463,-2.6271817239739566,-2.627087548623985,-2.6272502693236195,-2.6266691239677815,-2.626792505597175
50730.0,0.00018954279298100387,-0.7829482296643531,-2.626760319085159,-2.329672852715594,-2.6264915021051767,-2.627123907461632,-2.6270827802518344,-2.627192452811295,-2.6270982774613234,-2.6272556337422888,-2.626676276526007,-2.62680502257407
50731.0,0.00018954279298100387,-0.7829231957105631,-2.62675495466649,-2.3296120559706757,-2.6264891179191014,-2.627118543042963,-2.6270857604844284,-2.627192452811295,-2.6270976814148046,-2.6272598060679204,-2.626674488386451,-2.6268020423414757
50732.0,0.00018060209519888106,-0.782901738035886,-2.6267591269921216,-2.3295601999235394,-2.6264897139656203,-2.627123907461632,-2.62708993281006,-2.6271918567647763,-2.6271012576939174,-2.6272604021144392,-2.6266780646655636,-2.6268026383879945
50733.0,0.00018954279298100387,-0.7828874329194346,-2.626751974433896,-2.3294415866662965,-2.626486733733026,-2.627120927229038,-2.6270827802518344,-2.6271906646717387,-2.627095893275248,-2.6272568258353264,-2.626674488386451,-2.6267972739693253
50734.0,0.00019013883949981208,-0.7828999498963296,-2.626760319085159,-2.3294195329451006,-2.6264897139656203,-2.627123907461632,-2.6270851644379096,-2.6271936449043327,-2.627099469554361,-2.6272627863005145,-2.6266780646655636,-2.6268056186205886
50735.0,0.00020027163031955127,-0.7828618029191259,-2.6267525704804147,-2.329356352014107,-2.6264825614073946,-2.6271203311825193,-2.6270827802518344,-2.6271888765321822,-2.6270982774613234,-2.6272556337422888,-2.626673892339932,-2.6267966779228065
50736.0,0.00018596651386815476,-0.7828308085001479,-2.6267430337361137,-2.32930986038564,-2.6264789851282817,-2.627111986531256,-2.6270726474610147,-2.627180531880919,-2.6270887407170225,-2.6272478851375443,-2.6266631635025934,-2.6267877372250243
50737.0,0.0001877546534245793,-0.7828135231511024,-2.6267436297826325,-2.329272309454955,-2.6264742167561312,-2.6271101983916996,-2.6270708593214582,-2.6271793397878813,-2.6270851644379096,-2.62724490490495,-2.626661375363037,-2.6267847569924303
50738.0,0.00019550325816908577,-0.7828188875697717,-2.626757338852565,-2.3292860185248876,-2.6264855416399886,-2.627117946996444,-2.6270798000192404,-2.627186492346107,-2.627093509089173,-2.6272508653701383,-2.6266685279212627,-2.6267990621088817
50739.0,0.00018656256038696294,-0.7828194836162905,-2.6267507823408582,-2.32933489433943,-2.626483753500432,-2.627118543042963,-2.6270786079262027,-2.627187088392626,-2.6270952972287294,-2.6272526535096947,-2.626667931874744,-2.6267936976902124
50740.0,0.0001996755838007431,-0.7828349808257795,-2.626754358619971,-2.329386750386566,-2.6264885218725826,-2.6271203311825193,-2.6270815881587968,-2.627184108160032,-2.627097085368286,-2.627252057463176,-2.6266715081538567,-2.62679488978325
50741.0,0.00018656256038696294,-0.7827503422201088,-2.626748398154783,-2.3292764817805867,-2.6264819653608757,-2.62711496676385,-2.627078011879684,-2.627184108160032,-2.6270893367635413,-2.6272472890910255,-2.6266655476886687,-2.626792505597175
50742.0,0.0001996755838007431,-0.7826907375682279,-2.626738861410482,-2.329142371313855,-2.626471236523537,-2.6271042379265115,-2.6270672830423454,-2.6271751674622497,-2.627080992112278,-2.627239540486281,-2.626661971409556,-2.6267841609459115
50743.0,0.00019907953728193488,-0.7827056387311981,-2.6267472060617454,-2.329213896896112,-2.6264771969887253,-2.627109006298662,-2.627072051414496,-2.6271793397878813,-2.62708993281006,-2.627243116765394,-2.626667335828225,-2.6267936976902124
50744.0,0.00019907953728193488,-0.7827449778014395,-2.626742437689595,-2.32919482340751,-2.626478389081763,-2.627109006298662,-2.627072051414496,-2.6271793397878813,-2.6270863565309472,-2.62724490490495,-2.6266601832699994,-2.6267865451319867
50745.0,0.000183582327792922,-0.7827479580340335,-2.626741841643076,-2.3290493880569207,-2.626475408849169,-2.627108410252143,-2.627072051414496,-2.6271763595552873,-2.6270863565309472,-2.627243116765394,-2.626661375363037,-2.626785949085468
50746.0,0.00019252302557504482,-0.782721731987206,-2.6267400535035197,-2.3289105092180384,-2.626471236523537,-2.6271072181591055,-2.6270702632749394,-2.627176955601806,-2.627083972344872,-2.6272401365327998,-2.626655414897849,-2.6267841609459115
50747.0,0.00019133093253742843,-0.7827038505916417,-2.626748994201302,-2.3288634215430526,-2.626477793035244,-2.6271107944382184,-2.6270726474610147,-2.6271793397878813,-2.6270887407170225,-2.627246096997988,-2.626660779316518,-2.626791909550656
50748.0,0.00019669535120670213,-0.7826955059403784,-2.6267406495500385,-2.328983226893333,-2.626471236523537,-2.6271066221125867,-2.6270702632749394,-2.627177551648325,-2.627083972344872,-2.6272437128119126,-2.626657799083924,-2.626782968852874
50749.0,0.00020265581639478401,-0.7826853731495587,-2.626745417922189,-2.3290785943363423,-2.626477793035244,-2.627111390484737,-2.6270738395540523,-2.6271817239739566,-2.6270857604844284,-2.627243116765394,-2.62666495164215,-2.6267877372250243
50750.0,0.00019252302557504482,-0.782706234777717,-2.626738861410482,-2.3291644250350507,-2.6264760048956877,-2.627108410252143,-2.6270708593214582,-2.627176955601806,-2.627083376298353,-2.627238944439762,-2.626661971409556,-2.6267835648993927
50751.0,0.00019669535120670213,-0.782712195242905,-2.6267495902478206,-2.3292371427103453,-2.6264766009422065,-2.627111390484737,-2.627072051414496,-2.6271793397878813,-2.627086952577466,-2.627245500951469,-2.626664355595631,-2.626792505597175
50752.0,0.00019073488601862025,-0.7827193478011307,-2.626751378387377,-2.3292431031755334,-2.6264801772213193,-2.6271137746708124,-2.6270786079262027,-2.627184108160032,-2.6270923169961353,-2.6272508653701383,-2.6266661437351875,-2.626795485829769
50753.0,0.00018954279298100387,-0.7827247122198,-2.6267507823408582,-2.329275885734068,-2.626481369314357,-2.627118543042963,-2.6270786079262027,-2.6271882804856634,-2.6270941051356917,-2.6272502693236195,-2.626667931874744,-2.6267942937367312
50754.0,0.0001984834907631267,-0.7827223280337248,-2.6267472060617454,-2.329265752943248,-2.6264801772213193,-2.6271107944382184,-2.62707503164709,-2.627183512113513,-2.6270887407170225,-2.6272502693236195,-2.626664355595631,-2.6267936976902124
50755.0,0.00018000604868007286,-0.7827110031498674,-2.6267531665269335,-2.329285422478369,-2.626486733733026,-2.6271191390894817,-2.6270798000192404,-2.627185896299588,-2.6270923169961353,-2.6272568258353264,-2.626673296293413,-2.626797870015844
50756.0,0.00019729139772551031,-0.7827098110568298,-2.62675495466649,-2.3293396627115803,-2.62648494559347,-2.6271167549034065,-2.627084568391391,-2.627192452811295,-2.627096489321767,-2.627257421881845,-2.626676276526007,-2.626801446294957
50757.0,0.00018656256038696294,-0.7826728561726637,-2.626754358619971,-2.3293819820144157,-2.6264885218725826,-2.6271233114151133,-2.6270821842053156,-2.62719006862522,-2.627097085368286,-2.6272568258353264,-2.6266691239677815,-2.6267972739693253
50758.0,0.00019669535120670213,-0.7826245764046402,-2.6267525704804147,-2.3295166885276664,-2.626483753500432,-2.6271233114151133,-2.6270792039727215,-2.6271888765321822,-2.627099469554361,-2.62725503769577,-2.626670316060819,-2.626798466062363
50759.0,0.0001889467464621957,-0.7825995424508503,-2.6267585309456027,-2.329573312946953,-2.626493290244733,-2.6271250995546698,-2.6270887407170225,-2.6271936449043327,-2.6271018537404363,-2.627260998160958,-2.626676872572526,-2.626803830481032
50760.0,0.00020086767683835945,-0.7826025226834443,-2.62675495466649,-2.329555431551389,-2.6264855416399886,-2.627120927229038,-2.627080992112278,-2.6271888765321822,-2.6270923169961353,-2.6272532495562135,-2.6266715081538567,-2.6267960818762877
50761.0,0.0001883506999433875,-0.7826078871021136,-2.626757934899084,-2.329551855272276,-2.6264885218725826,-2.6271221193220757,-2.6270857604844284,-2.6271906646717387,-2.6271012576939174,-2.6272598060679204,-2.626673296293413,-2.6268026383879945
50762.0,0.00019073488601862025,-0.7826198080324898,-2.6267567428060463,-2.3294845020156507,-2.626490906058658,-2.6271221193220757,-2.6270851644379096,-2.6271906646717387,-2.62710006560088,-2.6272604021144392,-2.6266786607120824,-2.626803830481032
50763.0,0.0001889467464621957,-0.7826418617536857,-2.6267561467595275,-2.329489270387801,-2.626487329779545,-2.6271233114151133,-2.6270857604844284,-2.6271918567647763,-2.6271036418799927,-2.6272556337422888,-2.6266750844329696,-2.626800850248438
50764.0,0.00019013883949981208,-0.7826537826840618,-2.62674482187567,-2.3294386064337025,-2.6264801772213193,-2.62711496676385,-2.62707503164709,-2.6271823200204754,-2.627092913042654,-2.627251461416657,-2.6266655476886687,-2.6267907174576184
50765.0,0.0001984834907631267,-0.782640669660648,-2.62674482187567,-2.3294535075966727,-2.626475408849169,-2.6271101983916996,-2.6270732435075335,-2.627180531880919,-2.6270881446705037,-2.6272478851375443,-2.6266631635025934,-2.6267895253645808
50766.0,0.00020086767683835945,-0.7826210001255274,-2.62674482187567,-2.3295447027140503,-2.6264789851282817,-2.627111986531256,-2.6270732435075335,-2.6271817239739566,-2.627087548623985,-2.6272437128119126,-2.6266637595491122,-2.6267901214110996
50767.0,0.00018954279298100387,-0.7825894096600305,-2.6267460139687078,-2.3296126520171945,-2.6264760048956877,-2.6271107944382184,-2.627074435600571,-2.6271763595552873,-2.627086952577466,-2.6272437128119126,-2.6266601832699994,-2.6267865451319867
50768.0,0.00019609930468789395,-0.7826114633812264,-2.626742437689595,-2.3294821178295755,-2.626475408849169,-2.6271066221125867,-2.6270672830423454,-2.6271727832761744,-2.627080992112278,-2.6272413286258374,-2.6266566069908865,-2.6267847569924303
50769.0,0.00019073488601862025,-0.7826114633812264,-2.626742437689595,-2.3292830382922936,-2.6264771969887253,-2.627112582577775,-2.6270726474610147,-2.6271799358344,-2.6270881446705037,-2.627248481184063,-2.626661971409556,-2.6267865451319867
50770.0,0.00018715860690577112,-0.7826156357068581,-2.6267436297826325,-2.3291680013141636,-2.626477793035244,-2.6271107944382184,-2.627071455367977,-2.627180531880919,-2.627087548623985,-2.627245500951469,-2.6266601832699994,-2.6267901214110996
50771.0,0.00018715860690577112,-0.7826311329163471,-2.6267442258291513,-2.3291280661974034,-2.6264801772213193,-2.627109006298662,-2.627071455367977,-2.6271787437413625,-2.627083972344872,-2.627246096997988,-2.6266631635025934,-2.6267877372250243
50772.0,0.00019907953728193488,-0.7826394775676104,-2.626747802108264,-2.3290034924749725,-2.6264795811748005,-2.6271101983916996,-2.6270702632749394,-2.627177551648325,-2.627086952577466,-2.6272472890910255,-2.6266637595491122,-2.6267907174576184
50773.0,0.00018596651386815476,-0.7826496103584302,-2.626745417922189,-2.32893971549746,-2.626478389081763,-2.6271143707173312,-2.6270768197866463,-2.627182916066994,-2.6270917209496165,-2.627249077230582,-2.6266697200143003,-2.626788929318062
50774.0,0.00019907953728193488,-0.7826436498932421,-2.626751974433896,-2.329085746894568,-2.6264831574539134,-2.6271143707173312,-2.627074435600571,-2.6271817239739566,-2.627092913042654,-2.627248481184063,-2.626667931874744,-2.6267966779228065
50775.0,0.00020086767683835945,-0.7826680878005132,-2.6267430337361137,-2.3292240296869315,-2.626472428616575,-2.627108410252143,-2.62706489885627,-2.6271751674622497,-2.627083376298353,-2.6272413286258374,-2.626657799083924,-2.6267865451319867
50776.0,0.000193119072093853,-0.7826609352422875,-2.6267501862943394,-2.3293259536416477,-2.626478389081763,-2.627112582577775,-2.6270756276936087,-2.6271811279274377,-2.6270887407170225,-2.6272472890910255,-2.626664355595631,-2.6267936976902124
50777.0,0.00018537046734934656,-0.782653186637543,-2.6267442258291513,-2.3293509875954377,-2.6264771969887253,-2.627111390484737,-2.6270726474610147,-2.6271811279274377,-2.6270893367635413,-2.627248481184063,-2.6266637595491122,-2.626788929318062
50778.0,0.0001943111651314694,-0.7826299408233095,-2.6267430337361137,-2.329483309922613,-2.6264771969887253,-2.6271096023451808,-2.6270696672284206,-2.6271757635087685,-2.6270863565309472,-2.627242520718875,-2.6266625674560746,-2.626788333271543
50779.0,0.00019013883949981208,-0.7826019266369255,-2.6267466100152266,-2.3295530473653137,-2.6264789851282817,-2.6271096023451808,-2.6270726474610147,-2.6271781476948437,-2.627083972344872,-2.6272472890910255,-2.626660779316518,-2.626788333271543
50780.0,0.00020623209550763315,-0.7825846412878801,-2.626733496991813,-2.3295715248073967,-2.626468256290943,-2.6271012576939174,-2.627065494902789,-2.6271733793226932,-2.6270798000192404,-2.6272371563002057,-2.6266566069908865,-2.6267776044342046
50781.0,0.00019729139772551031,-0.7825518587293456,-2.6267382653639633,-2.3296335136453528,-2.6264766009422065,-2.627109006298662,-2.6270702632749394,-2.627177551648325,-2.6270857604844284,-2.627245500951469,-2.626660779316518,-2.626785949085468
50782.0,0.0001996755838007431,-0.7825059631473974,-2.6267382653639633,-2.3297807371354984,-2.6264730246630936,-2.6271078142056243,-2.627072051414496,-2.6271757635087685,-2.6270851644379096,-2.62724490490495,-2.6266595872234806,-2.6267847569924303
50783.0,0.00019490721165027757,-0.7824970224496153,-2.626741841643076,-2.329880872950658,-2.6264736207096124,-2.627105430019549,-2.627068475135383,-2.6271763595552873,-2.6270815881587968,-2.6272407325793186,-2.626657799083924,-2.6267841609459115
50784.0,0.00019252302557504482,-0.7824743726819006,-2.62674482187567,-2.329887429462365,-2.626480773267838,-2.6271143707173312,-2.627074435600571,-2.627182916066994,-2.6270917209496165,-2.627248481184063,-2.6266637595491122,-2.6267877372250243
50785.0,0.00018954279298100387,-0.7824564912863363,-2.6267442258291513,-2.3298117315544764,-2.6264771969887253,-2.6271107944382184,-2.627074435600571,-2.6271763595552873,-2.627087548623985,-2.627245500951469,-2.6266655476886687,-2.6267895253645808
50786.0,0.00019609930468789395,-0.7824499347746294,-2.6267507823408582,-2.3299518024863963,-2.6264825614073946,-2.6271131786242936,-2.6270786079262027,-2.6271853002530694,-2.62708993281006,-2.627248481184063,-2.6266661437351875,-2.626791313504137
50787.0,0.00018954279298100387,-0.7824243047743207,-2.6267466100152266,-2.3301276362094447,-2.626480773267838,-2.6271137746708124,-2.627074435600571,-2.6271817239739566,-2.627086952577466,-2.627243116765394,-2.6266661437351875,-2.6267895253645808
50788.0,0.00019013883949981208,-0.7824165561695762,-2.626748994201302,-2.3302939331881922,-2.62648494559347,-2.6271167549034065,-2.6270756276936087,-2.6271876844391446,-2.627092913042654,-2.6272496732771007,-2.6266691239677815,-2.6267907174576184
50789.0,0.00019907953728193488,-0.7823599317502894,-2.626738861410482,-2.3303839362125323,-2.626472428616575,-2.627105430019549,-2.6270702632749394,-2.627173975369212,-2.627083376298353,-2.6272413286258374,-2.6266566069908865,-2.626782968852874
50790.0,0.00019609930468789395,-0.7823313215173866,-2.626742437689595,-2.330459634120421,-2.6264742167561312,-2.6271048339730303,-2.627071455367977,-2.627173975369212,-2.6270815881587968,-2.6272407325793186,-2.6266595872234806,-2.6267871411785055
50791.0,0.0001943111651314694,-0.7823241689591609,-2.626742437689595,-2.330506125748888,-2.6264730246630936,-2.627106026066068,-2.6270708593214582,-2.6271757635087685,-2.627080396065759,-2.627242520718875,-2.626657799083924,-2.626785949085468
50792.0,0.00020742418854524953,-0.782305095470559,-2.626741841643076,-2.3306348717969505,-2.626477793035244,-2.627109006298662,-2.6270756276936087,-2.627180531880919,-2.6270893367635413,-2.6272472890910255,-2.626667335828225,-2.6267901214110996
50793.0,0.0001943111651314694,-0.782274101051581,-2.62675495466649,-2.3306944764488313,-2.62648494559347,-2.627120927229038,-2.627084568391391,-2.6271853002530694,-2.627097085368286,-2.62725503769577,-2.6266727002468944,-2.6267972739693253
50794.0,0.00019669535120670213,-0.782218072678813,-2.6267531665269335,-2.3307964004035475,-2.6264831574539134,-2.6271143707173312,-2.627077415833165,-2.6271847042065506,-2.627090528856579,-2.627254441649251,-2.6266691239677815,-2.6267960818762877
50795.0,0.00018477442083053838,-0.7821566798873758,-2.626745417922189,-2.331080714593019,-2.626477793035244,-2.627111986531256,-2.6270702632749394,-2.6271763595552873,-2.627086952577466,-2.6272466930445066,-2.626661375363037,-2.626791313504137
50796.0,0.00019133093253742843,-0.7821328380266235,-2.6267382653639633,-2.3313995994805814,-2.62647481280265,-2.6271036418799927,-2.627071455367977,-2.6271757635087685,-2.6270792039727215,-2.627241924672356,-2.6266566069908865,-2.626782968852874
50797.0,0.00019550325816908577,-0.7821525075617441,-2.6267442258291513,-2.331599275064382,-2.626471832570056,-2.6271066221125867,-2.6270696672284206,-2.6271763595552873,-2.6270827802518344,-2.627243116765394,-2.6266625674560746,-2.626788929318062
50798.0,0.000193119072093853,-0.782168600817752,-2.62674482187567,-2.3315945066922317,-2.6264789851282817,-2.6271101983916996,-2.6270726474610147,-2.627180531880919,-2.627087548623985,-2.6272472890910255,-2.6266625674560746,-2.6267907174576184
50799.0,0.00019013883949981208,-0.7821668126781955,-2.626742437689595,-2.331584373901412,-2.626472428616575,-2.6271101983916996,-2.6270696672284206,-2.6271799358344,-2.627086952577466,-2.6272437128119126,-2.626658395130443,-2.626785949085468
50800.0,0.00019192697905623664,-0.7821721770968648,-2.6267430337361137,-2.3319706120455996,-2.626475408849169,-2.6271078142056243,-2.6270708593214582,-2.6271781476948437,-2.6270857604844284,-2.627245500951469,-2.626658395130443,-2.6267871411785055
50801.0,0.0001937151186126612,-0.7821334340731423,-2.6267442258291513,-2.332298437630944,-2.6264760048956877,-2.627111390484737,-2.627074435600571,-2.6271811279274377,-2.627087548623985,-2.627246096997988,-2.6266655476886687,-2.6267895253645808
50802.0,0.00019788744424431852,-0.7821084001193523,-2.6267376693174445,-2.332392612980916,-2.626471832570056,-2.627108410252143,-2.627071455367977,-2.627176955601806,-2.6270851644379096,-2.627242520718875,-2.6266595872234806,-2.626782968852874
50803.0,0.00020027163031955127,-0.7821036317472019,-2.6267460139687078,-2.332566062517889,-2.6264771969887253,-2.627112582577775,-2.6270738395540523,-2.6271817239739566,-2.62708993281006,-2.6272443088584314,-2.626661971409556,-2.626791313504137
50804.0,0.00019788744424431852,-0.7821113803519464,-2.6267460139687078,-2.3327067294963277,-2.626475408849169,-2.6271096023451808,-2.6270732435075335,-2.6271781476948437,-2.6270881446705037,-2.62724490490495,-2.626661375363037,-2.6267895253645808
50805.0,0.00019669535120670213,-0.7820952870959386,-2.6267460139687078,-2.33277050647384,-2.626481369314357,-2.6271143707173312,-2.627074435600571,-2.6271823200204754,-2.6270917209496165,-2.6272478851375443,-2.626670316060819,-2.626791313504137
50806.0,0.0002038479094324004,-0.7820374705836142,-2.6267495902478206,-2.332812229730157,-2.6264819653608757,-2.627112582577775,-2.627078011879684,-2.6271853002530694,-2.6270917209496165,-2.627252057463176,-2.62666495164215,-2.626791909550656
50807.0,0.0001937151186126612,-0.7819814422108462,-2.6267525704804147,-2.3328748146146316,-2.62648494559347,-2.6271167549034065,-2.6270792039727215,-2.627187088392626,-2.627092913042654,-2.627251461416657,-2.6266691239677815,-2.626795485829769
50808.0,0.0001889467464621957,-0.7819140889542209,-2.6267442258291513,-2.3330619732215374,-2.6264795811748005,-2.6271107944382184,-2.6270672830423454,-2.627180531880919,-2.627083972344872,-2.62724490490495,-2.626664355595631,-2.6267877372250243
50809.0,0.00019192697905623664,-0.7818962075586566,-2.6267472060617454,-2.333184162757893,-2.6264801772213193,-2.627111390484737,-2.6270738395540523,-2.6271811279274377,-2.627086952577466,-2.627246096997988,-2.6266631635025934,-2.6267907174576184
50810.0,0.00019788744424431852,-0.7818741538374607,-2.6267460139687078,-2.333392182992957,-2.6264801772213193,-2.627111390484737,-2.627078011879684,-2.6271823200204754,-2.6270893367635413,-2.627252057463176,-2.6266655476886687,-2.6267907174576184
50811.0,0.00019550325816908577,-0.781861040814047,-2.626751974433896,-2.333554307646073,-2.6264831574539134,-2.6271197351360005,-2.6270821842053156,-2.627183512113513,-2.627096489321767,-2.6272562297888076,-2.626670316060819,-2.6267966779228065
50812.0,0.00019133093253742843,-0.7818860747678369,-2.626748994201302,-2.333563844390374,-2.6264801772213193,-2.6271173509499253,-2.627077415833165,-2.627186492346107,-2.627095893275248,-2.627252057463176,-2.6266655476886687,-2.6267936976902124
50813.0,0.00019609930468789395,-0.7819027640703635,-2.626751974433896,-2.3336031834606152,-2.626483753500432,-2.6271227153685945,-2.627078011879684,-2.6271847042065506,-2.627096489321767,-2.6272526535096947,-2.6266697200143003,-2.6267972739693253
50814.0,0.0001996755838007431,-0.7819158770937773,-2.6267501862943394,-2.3336407343913,-2.6264819653608757,-2.6271143707173312,-2.6270768197866463,-2.627186492346107,-2.627090528856579,-2.6272508653701383,-2.6266655476886687,-2.6267936976902124
50815.0,0.0001883506999433875,-0.7819152810472585,-2.6267567428060463,-2.3337885539279646,-2.626490310012139,-2.6271233114151133,-2.6270851644379096,-2.6271918567647763,-2.6271012576939174,-2.6272562297888076,-2.6266756804794884,-2.6267996581554005
50816.0,0.00020086767683835945,-0.7819146850007397,-2.62675495466649,-2.334054390675353,-2.626486733733026,-2.6271197351360005,-2.6270821842053156,-2.6271906646717387,-2.6270952972287294,-2.62725503769577,-2.6266697200143003,-2.626798466062363
50817.0,0.00020563604898882497,-0.7819146850007397,-2.626757338852565,-2.33430592230629,-2.6264897139656203,-2.6271191390894817,-2.627084568391391,-2.627192452811295,-2.627097085368286,-2.627258017928364,-2.6266721042003756,-2.6268026383879945
50818.0,0.00018656256038696294,-0.7818944194191002,-2.626757338852565,-2.334501425564459,-2.6264920981516955,-2.6271250995546698,-2.6270893367635413,-2.6271936449043327,-2.6271018537404363,-2.6272651704865897,-2.6266810448981577,-2.6268026383879945
50819.0,0.00019729139772551031,-0.7818705775583479,-2.6267627032712344,-2.334595004867912,-2.6264944823377707,-2.6271262916477074,-2.627092913042654,-2.627195433043889,-2.6271036418799927,-2.627263978393552,-2.6266816409446765,-2.6268062146671074
50820.0,0.0001943111651314694,-0.7818532922093024,-2.6267627032712344,-2.334738056032426,-2.6264897139656203,-2.627126887694226,-2.6270863565309472,-2.627192452811295,-2.6271036418799927,-2.6272598060679204,-2.6266786607120824,-2.626803830481032
50821.0,0.0001943111651314694,-0.7818413712789263,-2.6267561467595275,-2.3347481888232458,-2.6264920981516955,-2.6271233114151133,-2.6270857604844284,-2.6271948369973703,-2.627099469554361,-2.627258017928364,-2.626674488386451,-2.6268002542019193
50822.0,0.00018954279298100387,-0.7818628289536034,-2.626754358619971,-2.3347213667298994,-2.626483753500432,-2.627120927229038,-2.6270827802518344,-2.6271888765321822,-2.6270982774613234,-2.6272556337422888,-2.6266721042003756,-2.6267972739693253
50823.0,0.00019907953728193488,-0.7818735577909419,-2.626745417922189,-2.33488110719694,-2.6264789851282817,-2.6271107944382184,-2.6270738395540523,-2.627183512113513,-2.6270857604844284,-2.6272478851375443,-2.6266631635025934,-2.6267901214110996
50824.0,0.0001937151186126612,-0.7818556763953777,-2.626747802108264,-2.33493117510452,-2.6264831574539134,-2.627115562810369,-2.6270768197866463,-2.6271853002530694,-2.627093509089173,-2.627248481184063,-2.6266667397817063,-2.626792505597175
50825.0,0.0001841783743117302,-0.7818324305811442,-2.6267430337361137,-2.3349329632440763,-2.626478389081763,-2.6271143707173312,-2.627074435600571,-2.627183512113513,-2.6270917209496165,-2.627249077230582,-2.626664355595631,-2.626788929318062
50826.0,0.00019490721165027757,-0.7818526961627836,-2.626754358619971,-2.3347148102181925,-2.626487925826064,-2.627123907461632,-2.6270798000192404,-2.627185896299588,-2.627097085368286,-2.6272526535096947,-2.6266715081538567,-2.6267966779228065
50827.0,0.0001996755838007431,-0.7818854787213181,-2.6267567428060463,-2.334533016029956,-2.6264885218725826,-2.6271203311825193,-2.627083376298353,-2.6271912607182575,-2.6270941051356917,-2.6272538456027323,-2.626674488386451,-2.6268020423414757
50828.0,0.00019729139772551031,-0.7819146850007397,-2.6267495902478206,-2.334322015562298,-2.626478389081763,-2.627111986531256,-2.6270768197866463,-2.6271823200204754,-2.6270881446705037,-2.6272478851375443,-2.626667931874744,-2.6267931016436936
50829.0,0.00019490721165027757,-0.7819140889542209,-2.6267466100152266,-2.3341175716063467,-2.626475408849169,-2.6271101983916996,-2.627071455367977,-2.6271799358344,-2.627086952577466,-2.627248481184063,-2.626661375363037,-2.6267901214110996
50830.0,0.0001841783743117302,-0.7819283940706723,-2.626748398154783,-2.3339661757905694,-2.626478389081763,-2.6271143707173312,-2.6270738395540523,-2.6271787437413625,-2.627090528856579,-2.6272472890910255,-2.626667335828225,-2.626791909550656
50831.0,0.0001943111651314694,-0.7819266059311158,-2.6267472060617454,-2.3339721362557575,-2.626477793035244,-2.6271101983916996,-2.6270708593214582,-2.627180531880919,-2.6270881446705037,-2.627251461416657,-2.6266655476886687,-2.6267936976902124
50832.0,0.00019490721165027757,-0.7819587924431315,-2.6267466100152266,-2.334057370907947,-2.6264736207096124,-2.6271101983916996,-2.6270702632749394,-2.6271787437413625,-2.627086952577466,-2.627245500951469,-2.626661375363037,-2.626791909550656
50833.0,0.00019252302557504482,-0.7820040919785609,-2.6267472060617454,-2.334181944630378,-2.6264801772213193,-2.6271161588568877,-2.627074435600571,-2.6271817239739566,-2.6270917209496165,-2.6272502693236195,-2.6266667397817063,-2.626791909550656
50834.0,0.00019073488601862025,-0.7820923068633445,-2.6267555507130087,-2.334200422072461,-2.6264855416399886,-2.627118543042963,-2.6270815881587968,-2.627186492346107,-2.6270923169961353,-2.6272556337422888,-2.6266727002468944,-2.626798466062363
50835.0,0.00018656256038696294,-0.7821602561664887,-2.62674482187567,-2.334144989746212,-2.6264771969887253,-2.6271143707173312,-2.627071455367977,-2.6271787437413625,-2.6270881446705037,-2.627245500951469,-2.6266637595491122,-2.626788333271543
50836.0,0.00019490721165027757,-0.7821984031436924,-2.626748398154783,-2.3338237206725743,-2.6264771969887253,-2.627112582577775,-2.6270726474610147,-2.627180531880919,-2.6270893367635413,-2.627246096997988,-2.626667931874744,-2.6267907174576184
50837.0,0.00020205976987597583,-0.782240126400009,-2.626748994201302,-2.3336621920659772,-2.626480773267838,-2.627111390484737,-2.6270726474610147,-2.6271793397878813,-2.6270893367635413,-2.627251461416657,-2.626667335828225,-2.626791909550656
50838.0,0.0001943111651314694,-0.7822937705867017,-2.6267507823408582,-2.3334809939242596,-2.6264789851282817,-2.627112582577775,-2.6270756276936087,-2.627183512113513,-2.62708993281006,-2.627251461416657,-2.626664355595631,-2.6267942937367312
50839.0,0.00018596651386815476,-0.7823343017499806,-2.626745417922189,-2.3333635727600543,-2.626478389081763,-2.627111390484737,-2.627071455367977,-2.6271793397878813,-2.627087548623985,-2.627243116765394,-2.626664355595631,-2.626788929318062
